ID,Calories_Burned
TEST_0000,174.5122678982107
TEST_0001,187.1271452196371
TEST_0002,52.6636985039562
TEST_0003,159.26270087240962
TEST_0004,227.5921734601016
TEST_0005,177.06237230730872
TEST_0006,98.92136872172502
TEST_0007,43.52966597560216
TEST_0008,78.06967987296593
TEST_0009,58.942842477152915
TEST_0010,125.2111424260082
TEST_0011,54.65433539803195
TEST_0012,13.911827170332058
TEST_0013,175.72918522380664
TEST_0014,227.5921734601016
TEST_0015,13.911827170332058
TEST_0016,97.97146171968608
TEST_0017,132.04126940373615
TEST_0018,158.7251771207437
TEST_0019,7.42228189774887
TEST_0020,49.77004992438921
TEST_0021,92.18713945463514
TEST_0022,24.52776912338696
TEST_0023,87.50215631134421
TEST_0024,20.590754509430504
TEST_0025,127.31778722852364
TEST_0026,106.47286540574508
TEST_0027,188.4479321720943
TEST_0028,120.45976561279886
TEST_0029,101.05013351629131
TEST_0030,24.23963780828798
TEST_0031,246.87686734316216
TEST_0032,55.280637765098994
TEST_0033,47.15985193065483
TEST_0034,130.19761947285232
TEST_0035,113.31978898893585
TEST_0036,36.887999800202046
TEST_0037,129.16005500560112
TEST_0038,11.106420060843472
TEST_0039,130.17775684224657
TEST_0040,199.8154904707684
TEST_0041,170.00279329283242
TEST_0042,145.99581434168218
TEST_0043,57.334352453368936
TEST_0044,66.80260191857123
TEST_0045,52.21865425979686
TEST_0046,75.94567151612671
TEST_0047,200.93189987399614
TEST_0048,138.339166495127
TEST_0049,126.61054436829927
TEST_0050,11.113315248845412
TEST_0051,112.90660628901458
TEST_0052,158.5365933294389
TEST_0053,94.72589604448835
TEST_0054,67.00565668616484
TEST_0055,85.05757345411743
TEST_0056,163.53456485180288
TEST_0057,17.760568313938602
TEST_0058,31.2413272481172
TEST_0059,93.92404237294258
TEST_0060,39.145972263638015
TEST_0061,108.82500161358368
TEST_0062,90.20836707186774
TEST_0063,51.08983109845431
TEST_0064,33.771292055882796
TEST_0065,133.84524552989657
TEST_0066,231.53025208496777
TEST_0067,123.68352728161352
TEST_0068,101.05013351629131
TEST_0069,44.56537278165021
TEST_0070,126.05772943745501
TEST_0071,26.085694792804226
TEST_0072,9.852157652064014
TEST_0073,157.2152897162191
TEST_0074,33.86250554993791
TEST_0075,89.88193167331954
TEST_0076,64.10794491159147
TEST_0077,66.61242855287432
TEST_0078,43.158086326959385
TEST_0079,184.46160915900842
TEST_0080,174.5122678982107
TEST_0081,136.37978738542563
TEST_0082,91.1911216909057
TEST_0083,103.24344983946172
TEST_0084,58.85879678689358
TEST_0085,181.0425772298847
TEST_0086,127.8632855317927
TEST_0087,16.72002712004523
TEST_0088,144.31355672342792
TEST_0089,42.39285296890267
TEST_0090,39.813050456381575
TEST_0091,36.887999800202046
TEST_0092,25.184953819153552
TEST_0093,196.06030054424855
TEST_0094,4.316771677943099
TEST_0095,9.852157652064014
TEST_0096,235.70083579987357
TEST_0097,137.93201873070763
TEST_0098,188.16749634111494
TEST_0099,171.22768329181613
TEST_0100,12.853415836724402
TEST_0101,100.16539723210224
TEST_0102,187.18150362090256
TEST_0103,160.99578301349675
TEST_0104,63.94232884188477
TEST_0105,166.198242911657
TEST_0106,37.831992263638064
TEST_0107,20.98689540225725
TEST_0108,189.00697760122603
TEST_0109,29.510098733236614
TEST_0110,112.24691979197985
TEST_0111,186.35840500683653
TEST_0112,47.86683000157776
TEST_0113,146.29387811822744
TEST_0114,55.95632923321535
TEST_0115,81.91931534239811
TEST_0116,80.55375232905376
TEST_0117,64.75119205768219
TEST_0118,13.911827170332058
TEST_0119,6.46301878127625
TEST_0120,184.47699036697657
TEST_0121,49.82815319012777
TEST_0122,43.52966597560216
TEST_0123,20.34738641658224
TEST_0124,31.08205441593945
TEST_0125,97.97146171968608
TEST_0126,47.18588416735246
TEST_0127,55.05881859429985
TEST_0128,103.16047345618735
TEST_0129,78.06967987296593
TEST_0130,59.545567143364444
TEST_0131,195.0427661913499
TEST_0132,70.66425139981187
TEST_0133,136.8614566743449
TEST_0134,104.62606223326934
TEST_0135,72.74697345800614
TEST_0136,73.48598074048851
TEST_0137,63.328235145304554
TEST_0138,177.21644800926532
TEST_0139,21.935527812731486
TEST_0140,117.22658541179105
TEST_0141,17.059335914744217
TEST_0142,112.83928328987002
TEST_0143,42.39285296890267
TEST_0144,10.691826321281486
TEST_0145,32.0387384489162
TEST_0146,161.5861599392859
TEST_0147,80.75334427073611
TEST_0148,119.88903278309294
TEST_0149,85.8337772210342
TEST_0150,42.03897871431951
TEST_0151,83.42006066775743
TEST_0152,69.0299428608529
TEST_0153,18.915816616750835
TEST_0154,93.77732985368955
TEST_0155,55.346190527072764
TEST_0156,129.16005500560112
TEST_0157,38.39426253121104
TEST_0158,201.05357446833972
TEST_0159,40.69352539315026
TEST_0160,127.8632855317927
TEST_0161,101.5488582068777
TEST_0162,115.9973970515825
TEST_0163,141.49791668121946
TEST_0164,56.943916437798336
TEST_0165,31.267939582043972
TEST_0166,42.09596485175236
TEST_0167,134.14835588903625
TEST_0168,202.20740354302177
TEST_0169,111.51783925039142
TEST_0170,73.05692106559131
TEST_0171,75.92205090688746
TEST_0172,5.360469510362642
TEST_0173,81.91931534239811
TEST_0174,15.443423323594468
TEST_0175,48.733409669082725
TEST_0176,8.432081283181665
TEST_0177,61.10016216337515
TEST_0178,175.72918522380664
TEST_0179,183.88418579879558
TEST_0180,44.89061919345774
TEST_0181,83.42006066775743
TEST_0182,66.22012246056188
TEST_0183,118.5328089113988
TEST_0184,127.8632855317927
TEST_0185,81.78895096828411
TEST_0186,12.12224668200487
TEST_0187,46.43633673679062
TEST_0188,159.10349996197024
TEST_0189,6.32645649631588
TEST_0190,40.623076198176015
TEST_0191,6.912119966994579
TEST_0192,158.27864837565258
TEST_0193,42.84524113253926
TEST_0194,178.041350279585
TEST_0195,100.43463532202401
TEST_0196,6.32645649631588
TEST_0197,210.35072372999304
TEST_0198,4.03931193704122
TEST_0199,8.999133461772308
TEST_0200,8.999133461772308
TEST_0201,132.7612995949573
TEST_0202,22.843486803917536
TEST_0203,39.38852653406444
TEST_0204,96.39872797098806
TEST_0205,88.80277390208025
TEST_0206,147.72107490774593
TEST_0207,80.55375232905376
TEST_0208,14.675344605764389
TEST_0209,65.04534997992474
TEST_0210,62.02587173252745
TEST_0211,197.08343674122037
TEST_0212,166.18124568867037
TEST_0213,17.338629188116908
TEST_0214,51.08983109845431
TEST_0215,61.44823625911257
TEST_0216,84.86302444916754
TEST_0217,142.3936711525054
TEST_0218,40.20546783156548
TEST_0219,97.97146171968608
TEST_0220,168.6502382315654
TEST_0221,67.94132571398065
TEST_0222,136.8614566743449
TEST_0223,193.6374994190321
TEST_0224,79.85954655279157
TEST_0225,30.021671310280748
TEST_0226,65.04534997992474
TEST_0227,137.93201873070763
TEST_0228,56.14898597041747
TEST_0229,6.088146521959344
TEST_0230,56.41818182944054
TEST_0231,52.21865425979686
TEST_0232,65.77922812011245
TEST_0233,78.24679918807756
TEST_0234,12.00270638078823
TEST_0235,49.82815319012777
TEST_0236,127.8632855317927
TEST_0237,18.154596715134964
TEST_0238,149.33324727299652
TEST_0239,20.86921474608718
TEST_0240,16.27611285704014
TEST_0241,192.80294129583658
TEST_0242,89.78552852111821
TEST_0243,10.570322890345413
TEST_0244,42.42249411501245
TEST_0245,72.17688137328263
TEST_0246,45.638138726574496
TEST_0247,115.70922151991113
TEST_0248,43.97889880784047
TEST_0249,18.98597979927179
TEST_0250,53.659905796791165
TEST_0251,92.18713945463514
TEST_0252,35.81562752350621
TEST_0253,107.97953510300988
TEST_0254,112.20495124974958
TEST_0255,31.05544208201268
TEST_0256,8.245055576239292
TEST_0257,100.30482969650048
TEST_0258,138.96412579031517
TEST_0259,18.592693040389758
TEST_0260,19.947344753017255
TEST_0261,70.66425139981187
TEST_0262,52.20986081355457
TEST_0263,17.760568313938602
TEST_0264,25.907170020501976
TEST_0265,3.2753180479114605
TEST_0266,56.751259700596215
TEST_0267,21.433333630653443
TEST_0268,64.75119205768219
TEST_0269,184.47699036697657
TEST_0270,99.786482158549
TEST_0271,134.05961853246788
TEST_0272,18.592693040389758
TEST_0273,146.29387811822744
TEST_0274,21.415061188180346
TEST_0275,56.751259700596215
TEST_0276,80.55375232905376
TEST_0277,150.0020137947225
TEST_0278,6.775557682034213
TEST_0279,64.17970014876428
TEST_0280,179.32119853287318
TEST_0281,104.76930866615795
TEST_0282,33.86250554993791
TEST_0283,15.443423323594468
TEST_0284,178.2530090647932
TEST_0285,44.89061919345774
TEST_0286,40.623076198176015
TEST_0287,52.11229614761712
TEST_0288,100.30482969650048
TEST_0289,54.129263583546965
TEST_0290,172.27321697246674
TEST_0291,38.15925526756796
TEST_0292,73.85230973363979
TEST_0293,44.56537278165021
TEST_0294,134.43929687161176
TEST_0295,35.43200000571466
TEST_0296,75.87136327312486
TEST_0297,129.54496077369518
TEST_0298,134.71665339282185
TEST_0299,190.55376349463552
TEST_0300,227.5921734601016
TEST_0301,3.4065104474520407
TEST_0302,227.5921734601016
TEST_0303,109.98515948115136
TEST_0304,65.76937129626994
TEST_0305,141.26601775047416
TEST_0306,56.56165789967706
TEST_0307,214.97459427638594
TEST_0308,184.47699036697657
TEST_0309,143.56544014009881
TEST_0310,84.65855063329242
TEST_0311,36.887999800202046
TEST_0312,161.53798197545558
TEST_0313,78.86709025317117
TEST_0314,188.4479321720943
TEST_0315,185.70630719742283
TEST_0316,246.87686734316216
TEST_0317,163.51514440735215
TEST_0318,56.56165789967706
TEST_0319,241.87334768614585
TEST_0320,223.6604395377599
TEST_0321,83.42006066775743
TEST_0322,169.65903506019995
TEST_0323,78.24679918807756
TEST_0324,46.47890609642953
TEST_0325,12.00270638078823
TEST_0326,86.29620780111462
TEST_0327,106.26316389180896
TEST_0328,84.54951583622903
TEST_0329,70.81895426482667
TEST_0330,8.432081283181665
TEST_0331,131.11131226467157
TEST_0332,9.632982577518098
TEST_0333,90.20836707186774
TEST_0334,40.20546783156548
TEST_0335,98.83310156309828
TEST_0336,110.83945455639001
TEST_0337,160.24987931076487
TEST_0338,94.64219163914296
TEST_0339,123.46092332045563
TEST_0340,26.742246259039558
TEST_0341,215.8019622074739
TEST_0342,84.54951583622903
TEST_0343,140.3641229177129
TEST_0344,91.53662378383571
TEST_0345,12.00270638078823
TEST_0346,30.539575465124898
TEST_0347,75.28841020494883
TEST_0348,27.299439091255202
TEST_0349,171.13187639304695
TEST_0350,188.3874085819252
TEST_0351,61.89030487060781
TEST_0352,129.16005500560112
TEST_0353,57.94857649926254
TEST_0354,65.04534997992474
TEST_0355,1.9931133841244175
TEST_0356,162.45739002215294
TEST_0357,182.86388972153713
TEST_0358,110.18390797245225
TEST_0359,132.04126940373615
TEST_0360,76.96052010097677
TEST_0361,131.44688946782682
TEST_0362,135.19067468583808
TEST_0363,22.843486803917536
TEST_0364,167.02755319915957
TEST_0365,32.0518209210809
TEST_0366,116.35519557608109
TEST_0367,25.907170020501976
TEST_0368,207.9269871668716
TEST_0369,133.5942847552177
TEST_0370,24.23963780828798
TEST_0371,112.6784011708962
TEST_0372,88.80277390208025
TEST_0373,131.66089496257408
TEST_0374,20.46506707275231
TEST_0375,197.75267251379674
TEST_0376,205.46460694466305
TEST_0377,205.46460694466305
TEST_0378,50.5033646896742
TEST_0379,78.24679918807756
TEST_0380,153.62591498714986
TEST_0381,25.889038091166068
TEST_0382,30.021671310280748
TEST_0383,207.9269871668716
TEST_0384,6.32645649631588
TEST_0385,4.03931193704122
TEST_0386,170.3529990850395
TEST_0387,95.51111769378572
TEST_0388,116.00097850832312
TEST_0389,173.4820371218926
TEST_0390,182.59223359008686
TEST_0391,19.309103375632866
TEST_0392,112.83928328987002
TEST_0393,127.8632855317927
TEST_0394,34.0285888931954
TEST_0395,171.16738761974088
TEST_0396,96.3192341571328
TEST_0397,19.966565357214616
TEST_0398,118.9627878163828
TEST_0399,127.6928817637551
TEST_0400,81.91931534239811
TEST_0401,192.5620189162923
TEST_0402,147.08925820300803
TEST_0403,142.19987784592786
TEST_0404,110.83945455639001
TEST_0405,98.95207362361819
TEST_0406,17.059335914744217
TEST_0407,65.04534997992474
TEST_0408,166.198242911657
TEST_0409,192.2770544853841
TEST_0410,105.18962102572087
TEST_0411,223.6604395377599
TEST_0412,6.46301878127625
TEST_0413,54.971979579917196
TEST_0414,163.53456485180288
TEST_0415,10.570322890345413
TEST_0416,56.179920526739544
TEST_0417,85.89718498028961
TEST_0418,18.915816616750835
TEST_0419,7.337412511576859
TEST_0420,160.49256256703768
TEST_0421,35.81562752350621
TEST_0422,85.78815018322622
TEST_0423,73.7351204106296
TEST_0424,136.92401344495295
TEST_0425,44.84804983381883
TEST_0426,41.797631601929645
TEST_0427,9.191657346118935
TEST_0428,66.57698920488971
TEST_0429,99.786482158549
TEST_0430,108.84318970469758
TEST_0431,214.12703711471607
TEST_0432,52.6636985039562
TEST_0433,1.9931133841244175
TEST_0434,178.9201871804823
TEST_0435,39.38852653406444
TEST_0436,52.20184870578367
TEST_0437,162.66500388780125
TEST_0438,47.87673208767855
TEST_0439,181.0425772298847
TEST_0440,227.5921734601016
TEST_0441,44.77295788420876
TEST_0442,47.86683000157776
TEST_0443,68.36912023240627
TEST_0444,213.2996691836281
TEST_0445,134.78630527902342
TEST_0446,165.73124980098018
TEST_0447,44.20238422719332
TEST_0448,84.54951583622903
TEST_0449,48.25453272120856
TEST_0450,101.67866383240123
TEST_0451,123.01002967370678
TEST_0452,75.84774266388561
TEST_0453,54.65433539803195
TEST_0454,35.22507520397457
TEST_0455,40.380521927749584
TEST_0456,122.05830177236832
TEST_0457,149.72853441400554
TEST_0458,177.21644800926532
TEST_0459,143.75868789062108
TEST_0460,90.01213033081206
TEST_0461,206.86865483191028
TEST_0462,73.45313035646885
TEST_0463,108.82500161358368
TEST_0464,91.53662378383571
TEST_0465,34.76855198999295
TEST_0466,103.24344983946172
TEST_0467,54.971979579917196
TEST_0468,137.03419345943908
TEST_0469,5.181616062447323
TEST_0470,92.1402274732795
TEST_0471,30.16392228730849
