ID,Calories_Burned
TEST_0000,178.3981467244688
TEST_0001,197.3203592067933
TEST_0002,52.046962184390765
TEST_0003,164.01667283064683
TEST_0004,228.1223656494926
TEST_0005,177.1134043566195
TEST_0006,102.37243838577372
TEST_0007,43.27582269203828
TEST_0008,79.57621509362461
TEST_0009,60.33640114038886
TEST_0010,122.92465295645239
TEST_0011,56.59074919888351
TEST_0012,14.053266983751769
TEST_0013,175.94579597192066
TEST_0014,225.69204577653835
TEST_0015,13.740768646803478
TEST_0016,96.96323401173662
TEST_0017,129.19950098197052
TEST_0018,157.05450403578988
TEST_0019,5.606442646575172
TEST_0020,50.66907779679267
TEST_0021,87.2857967513853
TEST_0022,26.323512233776075
TEST_0023,89.05683481022615
TEST_0024,13.874862490881696
TEST_0025,133.05560088557166
TEST_0026,104.92041577561781
TEST_0027,188.72522154616672
TEST_0028,121.53490100106896
TEST_0029,97.52378048948663
TEST_0030,22.354211486577828
TEST_0031,239.6317742346523
TEST_0032,53.490711614879196
TEST_0033,47.25611257375315
TEST_0034,132.97822333343564
TEST_0035,116.4923310729911
TEST_0036,38.148216442849524
TEST_0037,129.07401621850937
TEST_0038,8.881308556752074
TEST_0039,128.68348113588246
TEST_0040,196.5817736458222
TEST_0041,165.45329192802555
TEST_0042,146.6210902187416
TEST_0043,60.34766094623107
TEST_0044,62.45472935294661
TEST_0045,54.30956242067212
TEST_0046,77.18615679673168
TEST_0047,202.19705417600994
TEST_0048,137.94753484152352
TEST_0049,128.3043775369964
TEST_0050,9.057590957757316
TEST_0051,111.49559459460006
TEST_0052,159.84396289184613
TEST_0053,94.03687482910622
TEST_0054,69.71505376220718
TEST_0055,88.8338561893749
TEST_0056,166.07693573662343
TEST_0057,14.678136827033647
TEST_0058,32.01659648418476
TEST_0059,98.61743224408211
TEST_0060,37.28318158109827
TEST_0061,110.27550879467468
TEST_0062,87.2857967513853
TEST_0063,49.72725078847889
TEST_0064,35.876666062919156
TEST_0065,140.70884013136947
TEST_0066,225.69204577653835
TEST_0067,125.92574523370455
TEST_0068,101.73781174864835
TEST_0069,44.638768930050006
TEST_0070,125.92574523370455
TEST_0071,23.745550365175614
TEST_0072,7.325305603233606
TEST_0073,152.1943069266289
TEST_0074,33.02856040781553
TEST_0075,89.49362236763284
TEST_0076,64.40590178522865
TEST_0077,65.03209344549285
TEST_0078,41.66701256506408
TEST_0079,183.52822468860256
TEST_0080,168.51156318970342
TEST_0081,137.67102188779714
TEST_0082,93.3755155053339
TEST_0083,103.91069631600406
TEST_0084,57.13375056613876
TEST_0085,177.1134043566195
TEST_0086,130.52672652782033
TEST_0087,18.57167551714436
TEST_0088,144.78527976962624
TEST_0089,42.54207868435656
TEST_0090,41.306390487493566
TEST_0091,38.8599434743812
TEST_0092,19.75841889050736
TEST_0093,190.4457294516271
TEST_0094,4.150506923852376
TEST_0095,10.587637252197306
TEST_0096,234.77065800141003
TEST_0097,142.43059619727646
TEST_0098,188.21240515186747
TEST_0099,169.44826070853708
TEST_0100,11.498151043412717
TEST_0101,100.53673258886452
TEST_0102,183.20716710052577
TEST_0103,167.26870727262715
TEST_0104,63.46917819488032
TEST_0105,165.4686044933046
TEST_0106,39.090035694469115
TEST_0107,20.02158598022491
TEST_0108,184.38775674518465
TEST_0109,22.12679047290428
TEST_0110,106.35376999503448
TEST_0111,187.4132292871632
TEST_0112,47.41823425673545
TEST_0113,142.5069028407169
TEST_0114,54.3013949497399
TEST_0115,80.9428671585144
TEST_0116,76.56526318700263
TEST_0117,64.52662945964309
TEST_0118,15.98122331244805
TEST_0119,7.302382204282651
TEST_0120,184.21431721522714
TEST_0121,51.71701581454205
TEST_0122,42.21353658523006
TEST_0123,17.399168170442056
TEST_0124,35.78288620800475
TEST_0125,100.4313646129755
TEST_0126,49.95815493339643
TEST_0127,53.05582221984106
TEST_0128,102.44490487869321
TEST_0129,77.18615679673168
TEST_0130,57.14798989553721
TEST_0131,186.13305362212247
TEST_0132,69.58577116183758
TEST_0133,132.8406272539214
TEST_0134,101.13032563415697
TEST_0135,71.51322600292686
TEST_0136,68.86620806850928
TEST_0137,65.6920514283122
TEST_0138,173.27629633465185
TEST_0139,25.69393873602023
TEST_0140,125.35381378449014
TEST_0141,12.182874450209978
TEST_0142,109.83735411504162
TEST_0143,44.04712792754225
TEST_0144,11.209179504916253
TEST_0145,27.357527785427386
TEST_0146,165.2481587352207
TEST_0147,81.66183799235162
TEST_0148,120.9210134762017
TEST_0149,83.56620121543874
TEST_0150,38.18196777806101
TEST_0151,80.28218121727654
TEST_0152,70.70879327438217
TEST_0153,21.163611157261393
TEST_0154,94.03687482910622
TEST_0155,56.73074084130544
TEST_0156,132.55634251015897
TEST_0157,38.0218137448636
TEST_0158,197.3203592067933
TEST_0159,41.792538116282486
TEST_0160,132.86371505296026
TEST_0161,101.00382183617639
TEST_0162,114.3292424298812
TEST_0163,142.943492857879
TEST_0164,57.428959218180296
TEST_0165,31.2223995412521
TEST_0166,40.767469644670115
TEST_0167,131.30758918960115
TEST_0168,213.56592657476963
TEST_0169,108.54604238179157
TEST_0170,71.98714399417383
TEST_0171,75.38776613906411
TEST_0172,7.302382204282651
TEST_0173,88.8338561893749
TEST_0174,15.261197230663376
TEST_0175,46.18670742550119
TEST_0176,13.313413667720585
TEST_0177,61.96921592628137
TEST_0178,173.64373120343413
TEST_0179,185.89910615514924
TEST_0180,48.723182315515295
TEST_0181,80.86155516903419
TEST_0182,68.57065087090704
TEST_0183,116.61447895758394
TEST_0184,125.98702859383079
TEST_0185,83.92690376172717
TEST_0186,13.430476096512173
TEST_0187,46.909755908497615
TEST_0188,160.0959703796303
TEST_0189,6.60291457435452
TEST_0190,41.306390487493566
TEST_0191,11.593318191499739
TEST_0192,168.51156318970342
TEST_0193,39.84504967183275
TEST_0194,175.62901217860855
TEST_0195,101.73781174864835
TEST_0196,7.2533502796091645
TEST_0197,202.5471418374257
TEST_0198,4.558758485217251
TEST_0199,8.881308556752074
TEST_0200,14.854186306290915
TEST_0201,129.19950098197052
TEST_0202,17.688131219491023
TEST_0203,35.32055377673829
TEST_0204,97.6639334841417
TEST_0205,89.49362236763284
TEST_0206,148.64528437076734
TEST_0207,81.52224111027205
TEST_0208,17.021813127720872
TEST_0209,65.61966461361725
TEST_0210,60.105713675897675
TEST_0211,195.67342513828686
TEST_0212,160.0959703796303
TEST_0213,13.631415975351192
TEST_0214,54.11724098261035
TEST_0215,58.7498987310573
TEST_0216,87.59270319115474
TEST_0217,143.4592746563711
TEST_0218,38.77695997268459
TEST_0219,97.52378048948663
TEST_0220,178.7517968306362
TEST_0221,64.84050059559866
TEST_0222,141.33703441108352
TEST_0223,188.57458796675346
TEST_0224,78.91588709793655
TEST_0225,31.618861595911465
TEST_0226,66.56943482605307
TEST_0227,137.75066926343214
TEST_0228,59.57411094087157
TEST_0229,8.593793792183027
TEST_0230,58.43762438157114
TEST_0231,54.32513217119541
TEST_0232,67.99454035416748
TEST_0233,77.2402799562701
TEST_0234,12.617504417520333
TEST_0235,52.91314707736277
TEST_0236,128.29315355672856
TEST_0237,19.683304679321807
TEST_0238,148.64528437076734
TEST_0239,18.15664113761326
TEST_0240,18.49511173466655
TEST_0241,198.58003986289586
TEST_0242,88.12285015989052
TEST_0243,8.889232539927447
TEST_0244,39.92199230408926
TEST_0245,69.56647064329132
TEST_0246,42.06713403725059
TEST_0247,119.47963919222455
TEST_0248,43.967309295560305
TEST_0249,18.70121577678735
TEST_0250,52.23085793990948
TEST_0251,93.80250394058811
TEST_0252,36.331626685378495
TEST_0253,108.54604238179157
TEST_0254,111.49559459460006
TEST_0255,27.462138515230045
TEST_0256,6.874322802586852
TEST_0257,104.51778072693658
TEST_0258,132.76460575225443
TEST_0259,18.57167551714436
TEST_0260,17.150785879452695
TEST_0261,72.24071492957628
TEST_0262,54.21284897147414
TEST_0263,19.64488632777202
TEST_0264,26.053247721445974
TEST_0265,6.267663624402941
TEST_0266,56.771204369096175
TEST_0267,19.062086904747847
TEST_0268,64.84050059559866
TEST_0269,184.48845851252156
TEST_0270,100.39461806600666
TEST_0271,132.97822333343564
TEST_0272,16.72920262174308
TEST_0273,146.7461596005434
TEST_0274,22.164192523246527
TEST_0275,57.13375056613876
TEST_0276,80.9428671585144
TEST_0277,153.53777234941546
TEST_0278,4.150506923852376
TEST_0279,64.52509855961966
TEST_0280,177.3811880777885
TEST_0281,102.12467422707014
TEST_0282,33.747287244206085
TEST_0283,16.45252917495415
TEST_0284,179.9477726030616
TEST_0285,46.22238415639102
TEST_0286,38.43769986212028
TEST_0287,52.046962184390765
TEST_0288,102.12467422707014
TEST_0289,52.97582643477704
TEST_0290,174.62760654094853
TEST_0291,43.590463829630885
TEST_0292,72.85121562526206
TEST_0293,46.87537194216098
TEST_0294,140.5053950241966
TEST_0295,35.43276266568405
TEST_0296,72.49035950638134
TEST_0297,131.30758918960115
TEST_0298,134.69226550101874
TEST_0299,191.33547358608294
TEST_0300,225.69204577653835
TEST_0301,6.4768273615647
TEST_0302,220.28745937573103
TEST_0303,109.41987999743473
TEST_0304,66.58265661660772
TEST_0305,143.13665662327375
TEST_0306,59.40830729798662
TEST_0307,213.56592657476963
TEST_0308,183.41047910631704
TEST_0309,139.50279721720264
TEST_0310,89.44690888306778
TEST_0311,34.02362619068176
TEST_0312,163.85861193547592
TEST_0313,79.49730723215967
TEST_0314,185.89910615514924
TEST_0315,183.73487859107385
TEST_0316,239.6317742346523
TEST_0317,166.34369253850755
TEST_0318,52.74946190762588
TEST_0319,247.00917606703862
TEST_0320,218.80227294805542
TEST_0321,84.84865666117634
TEST_0322,173.08089863508823
TEST_0323,79.28111389665744
TEST_0324,46.00395756121733
TEST_0325,8.593793792183027
TEST_0326,89.05683481022615
TEST_0327,105.71804401071626
TEST_0328,83.92690376172717
TEST_0329,70.0691284945816
TEST_0330,6.1299955785924185
TEST_0331,128.68348113588246
TEST_0332,7.377355802364105
TEST_0333,89.05683481022615
TEST_0334,37.83114347653825
TEST_0335,98.61743224408211
TEST_0336,116.95528887031286
TEST_0337,158.902348720757
TEST_0338,94.73492824018564
TEST_0339,122.51706104906097
TEST_0340,25.537997021464403
TEST_0341,208.23932056279048
TEST_0342,80.85020941348718
TEST_0343,138.54882444461353
TEST_0344,90.54375414260369
TEST_0345,11.913632992538535
TEST_0346,30.047778961294075
TEST_0347,74.45145032779033
TEST_0348,25.858339343436885
TEST_0349,166.3950271270828
TEST_0350,194.8735437884206
TEST_0351,60.34766094623107
TEST_0352,128.5898375911837
TEST_0353,60.34766094623107
TEST_0354,66.82524287970227
TEST_0355,3.8419796162055264
TEST_0356,158.87287339243946
TEST_0357,183.29438904254417
TEST_0358,120.00829614738137
TEST_0359,130.56810529447077
TEST_0360,75.75247391795764
TEST_0361,130.74465036234386
TEST_0362,138.54882444461353
TEST_0363,21.699880018423276
TEST_0364,165.4686044933046
TEST_0365,31.2223995412521
TEST_0366,125.92574523370455
TEST_0367,20.02158598022491
TEST_0368,214.54073763245302
TEST_0369,128.3043775369964
TEST_0370,25.537997021464403
TEST_0371,110.46222568004609
TEST_0372,89.9755405799293
TEST_0373,132.8406272539214
TEST_0374,21.472459004749727
TEST_0375,191.11642768921976
TEST_0376,202.2792398717629
TEST_0377,208.23932056279048
TEST_0378,52.19969195882953
TEST_0379,79.31794354507942
TEST_0380,149.60922918434073
TEST_0381,26.187080024635286
TEST_0382,27.335065148310903
TEST_0383,202.19705417600994
TEST_0384,6.267663624402941
TEST_0385,5.232461167782657
TEST_0386,183.096827172823
TEST_0387,97.84049743448375
TEST_0388,114.8343410029512
TEST_0389,170.95809788187447
TEST_0390,176.46573657315827
TEST_0391,18.70121577678735
TEST_0392,111.49559459460006
TEST_0393,128.5224581255922
TEST_0394,36.16032078004874
TEST_0395,170.95809788187447
TEST_0396,94.03687482910622
TEST_0397,12.614997796647884
TEST_0398,120.65669759939635
TEST_0399,131.21842112287595
TEST_0400,85.9431856685443
TEST_0401,190.11602756038843
TEST_0402,146.8427972558946
TEST_0403,145.88763700567668
TEST_0404,108.51807448365538
TEST_0405,96.04614620748319
TEST_0406,20.749707204589892
TEST_0407,67.23728454538272
TEST_0408,165.3621833256871
TEST_0409,196.65212077409078
TEST_0410,105.44818391472108
TEST_0411,222.48418762184082
TEST_0412,12.617504417520333
TEST_0413,52.32264984486439
TEST_0414,160.61647183736446
TEST_0415,5.601162683766622
TEST_0416,52.97582643477704
TEST_0417,85.33835094964432
TEST_0418,23.33373740650314
TEST_0419,11.292180676472189
TEST_0420,158.4386652964057
TEST_0421,33.898962995559614
TEST_0422,81.66183799235162
TEST_0423,70.70879327438217
TEST_0424,134.69226550101874
TEST_0425,44.168824116847865
TEST_0426,39.10532859841582
TEST_0427,10.299962744957059
TEST_0428,70.29905849620803
TEST_0429,100.39461806600666
TEST_0430,106.06664727335072
TEST_0431,214.22550515908492
TEST_0432,52.993142862426794
TEST_0433,6.159223516753774
TEST_0434,181.4153454406065
TEST_0435,45.369887897051385
TEST_0436,54.32513217119541
TEST_0437,170.1990013747367
TEST_0438,44.04712792754225
TEST_0439,177.1134043566195
TEST_0440,225.69204577653835
TEST_0441,42.544863840289956
TEST_0442,45.80983065808788
TEST_0443,65.48850806375053
TEST_0444,220.28745937573103
TEST_0445,136.24018957700645
TEST_0446,161.67971259741196
TEST_0447,39.34043975207887
TEST_0448,84.84865666117634
TEST_0449,50.59524859069213
TEST_0450,98.30796047341391
TEST_0451,123.39873254565144
TEST_0452,77.25988739404232
TEST_0453,52.15794838384506
TEST_0454,38.832482203376635
TEST_0455,36.54083083029948
TEST_0456,120.26145039337943
TEST_0457,148.81621268714844
TEST_0458,173.64373120343413
TEST_0459,147.15451404434808
TEST_0460,90.73421424408826
TEST_0461,195.67342513828686
TEST_0462,72.24071492957628
TEST_0463,109.69717339362444
TEST_0464,94.72935385503357
TEST_0465,38.59785389531769
TEST_0466,103.91069631600406
TEST_0467,56.04530123572646
TEST_0468,136.11232742311864
TEST_0469,6.563378352254678
TEST_0470,93.13222135540613
TEST_0471,29.575668788331928
TEST_0472,50.66907779679267
TEST_0473,24.135297095844027
TEST_0474,169.22013500496175
TEST_0475,175.63054470941864
TEST_0476,20.109643913717647
TEST_0477,39.13278986942038
TEST_0478,26.200412312211476
TEST_0479,29.671709011273045
TEST_0480,45.066497001382345
TEST_0481,25.909830643822552
TEST_0482,190.70210612502652
TEST_0483,132.43093552851897
TEST_0484,58.86545422703513
TEST_0485,8.805485058136913
