ID,Calories_Burned
TEST_0000,173.62682
TEST_0001,191.02599
TEST_0002,51.58678
TEST_0003,159.69943
TEST_0004,224.25215
TEST_0005,180.87918
TEST_0006,94.82586
TEST_0007,44.658817
TEST_0008,80.16236
TEST_0009,58.730762
TEST_0010,122.58149
TEST_0011,53.284256
TEST_0012,13.693379
TEST_0013,175.50291
TEST_0014,229.1534
TEST_0015,13.66164
TEST_0016,99.615845
TEST_0017,126.649574
TEST_0018,159.13136
TEST_0019,7.058137
TEST_0020,49.621918
TEST_0021,89.75257
TEST_0022,26.602354
TEST_0023,88.0173
TEST_0024,20.61825
TEST_0025,131.14809
TEST_0026,105.60842
TEST_0027,190.40863
TEST_0028,121.02289
TEST_0029,99.78054
TEST_0030,24.270418
TEST_0031,247.1429
TEST_0032,55.130424
TEST_0033,47.240448
TEST_0034,133.50504
TEST_0035,113.332886
TEST_0036,37.896507
TEST_0037,130.41577
TEST_0038,10.817207
TEST_0039,131.88173
TEST_0040,203.56105
TEST_0041,167.86783
TEST_0042,143.69073
TEST_0043,58.903202
TEST_0044,66.066895
TEST_0045,52.314312
TEST_0046,77.29855
TEST_0047,199.64513
TEST_0048,138.65552
TEST_0049,122.163376
TEST_0050,11.354034
TEST_0051,110.85054
TEST_0052,158.67801
TEST_0053,92.405106
TEST_0054,65.82033
TEST_0055,83.88556
TEST_0056,163.44891
TEST_0057,17.973858
TEST_0058,30.800758
TEST_0059,94.97095
TEST_0060,42.149647
TEST_0061,108.48579
TEST_0062,92.36526
TEST_0063,49.300167
TEST_0064,34.361073
TEST_0065,133.35654
TEST_0066,235.25214
TEST_0067,124.840614
TEST_0068,99.417694
TEST_0069,44.220592
TEST_0070,127.86868
TEST_0071,25.56386
TEST_0072,9.817942
TEST_0073,151.1474
TEST_0074,32.657078
TEST_0075,92.87609
TEST_0076,63.136997
TEST_0077,66.10099
TEST_0078,45.573112
TEST_0079,183.08315
TEST_0080,169.62225
TEST_0081,139.20868
TEST_0082,94.516716
TEST_0083,103.417244
TEST_0084,56.734154
TEST_0085,179.18036
TEST_0086,128.5754
TEST_0087,17.456884
TEST_0088,146.27658
TEST_0089,39.63292
TEST_0090,41.419273
TEST_0091,37.095184
TEST_0092,25.57727
TEST_0093,195.6505
TEST_0094,3.896938
TEST_0095,10.476404
TEST_0096,234.53442
TEST_0097,138.83417
TEST_0098,189.42874
TEST_0099,171.93709
TEST_0100,12.536543
TEST_0101,99.48839
TEST_0102,186.73846
TEST_0103,164.75081
TEST_0104,64.98014
TEST_0105,165.55736
TEST_0106,35.781067
TEST_0107,20.800419
TEST_0108,187.31927
TEST_0109,29.583328
TEST_0110,112.56194
TEST_0111,186.60144
TEST_0112,48.68086
TEST_0113,145.82117
TEST_0114,56.748386
TEST_0115,83.40939
TEST_0116,79.693474
TEST_0117,64.879166
TEST_0118,14.12759
TEST_0119,7.1051083
TEST_0120,185.17412
TEST_0121,48.530163
TEST_0122,43.522533
TEST_0123,19.838106
TEST_0124,31.840004
TEST_0125,98.38958
TEST_0126,46.928825
TEST_0127,54.246838
TEST_0128,104.128815
TEST_0129,76.55681
TEST_0130,59.81921
TEST_0131,192.59384
TEST_0132,68.3977
TEST_0133,133.75653
TEST_0134,103.77316
TEST_0135,71.623634
TEST_0136,71.446846
TEST_0137,65.37332
TEST_0138,173.8224
TEST_0139,22.616331
TEST_0140,125.63341
TEST_0141,16.08287
TEST_0142,113.02557
TEST_0143,41.815006
TEST_0144,11.95769
TEST_0145,32.811104
TEST_0146,162.66687
TEST_0147,81.93029
TEST_0148,121.17897
TEST_0149,88.02773
TEST_0150,41.167755
TEST_0151,83.09618
TEST_0152,68.781944
TEST_0153,19.829103
TEST_0154,92.94701
TEST_0155,56.189014
TEST_0156,127.83129
TEST_0157,39.232735
TEST_0158,202.4128
TEST_0159,39.13874
TEST_0160,126.2562
TEST_0161,100.830345
TEST_0162,115.399254
TEST_0163,141.35898
TEST_0164,54.929882
TEST_0165,33.39727
TEST_0166,41.5969
TEST_0167,132.02473
TEST_0168,200.80467
TEST_0169,112.555954
TEST_0170,73.19292
TEST_0171,77.811554
TEST_0172,5.3770533
TEST_0173,85.10789
TEST_0174,15.551636
TEST_0175,48.424355
TEST_0176,9.214176
TEST_0177,59.60393
TEST_0178,175.15295
TEST_0179,183.55426
TEST_0180,45.270508
TEST_0181,81.182594
TEST_0182,67.50518
TEST_0183,119.06948
TEST_0184,126.644936
TEST_0185,83.136925
TEST_0186,12.235337
TEST_0187,46.400883
TEST_0188,155.45824
TEST_0189,6.2936454
TEST_0190,41.15585
TEST_0191,7.3250375
TEST_0192,155.51765
TEST_0193,41.843433
TEST_0194,179.60426
TEST_0195,101.31311
TEST_0196,5.8450017
TEST_0197,206.51501
TEST_0198,4.3389573
TEST_0199,9.612992
TEST_0200,8.850337
TEST_0201,129.51848
TEST_0202,22.29219
TEST_0203,39.365864
TEST_0204,95.89867
TEST_0205,89.63027
TEST_0206,152.2753
TEST_0207,83.742714
TEST_0208,14.510903
TEST_0209,66.25895
TEST_0210,60.316963
TEST_0211,195.28079
TEST_0212,164.43198
TEST_0213,16.367086
TEST_0214,49.72386
TEST_0215,61.14636
TEST_0216,88.32565
TEST_0217,142.31087
TEST_0218,41.198887
TEST_0219,97.90393
TEST_0220,175.61977
TEST_0221,66.22407
TEST_0222,136.07112
TEST_0223,191.65219
TEST_0224,78.42032
TEST_0225,30.455389
TEST_0226,66.21165
TEST_0227,137.80258
TEST_0228,58.19042
TEST_0229,6.6875935
TEST_0230,60.137066
TEST_0231,51.40193
TEST_0232,63.16182
TEST_0233,76.88636
TEST_0234,12.953889
TEST_0235,50.62108
TEST_0236,128.84125
TEST_0237,17.800404
TEST_0238,148.17462
TEST_0239,20.958786
TEST_0240,16.85642
TEST_0241,192.21002
TEST_0242,89.49067
TEST_0243,10.05974
TEST_0244,42.665955
TEST_0245,69.40486
TEST_0246,43.073524
TEST_0247,121.01371
TEST_0248,43.13993
TEST_0249,19.166368
TEST_0250,53.189777
TEST_0251,92.71813
TEST_0252,36.220085
TEST_0253,110.78317
TEST_0254,108.58524
TEST_0255,31.765787
TEST_0256,8.006879
TEST_0257,100.99504
TEST_0258,133.96007
TEST_0259,19.21383
TEST_0260,20.879362
TEST_0261,71.04064
TEST_0262,52.722733
TEST_0263,17.599573
TEST_0264,25.214464
TEST_0265,3.1451416
TEST_0266,56.87247
TEST_0267,20.84801
TEST_0268,62.759697
TEST_0269,183.47412
TEST_0270,98.8641
TEST_0271,133.37762
TEST_0272,17.949986
TEST_0273,148.85938
TEST_0274,21.111347
TEST_0275,57.249943
TEST_0276,84.03055
TEST_0277,152.57669
TEST_0278,7.440556
TEST_0279,62.03659
TEST_0280,180.59851
TEST_0281,105.99857
TEST_0282,35.684395
TEST_0283,16.024868
TEST_0284,175.86972
TEST_0285,46.2359
TEST_0286,41.59476
TEST_0287,51.517567
TEST_0288,102.866936
TEST_0289,50.599438
TEST_0290,175.2886
TEST_0291,37.803413
TEST_0292,72.869446
TEST_0293,44.939884
TEST_0294,138.66364
TEST_0295,36.74262
TEST_0296,76.599365
TEST_0297,125.562904
TEST_0298,136.07668
TEST_0299,190.15588
TEST_0300,225.54712
TEST_0301,3.096756
TEST_0302,224.26315
TEST_0303,110.67114
TEST_0304,64.297195
TEST_0305,140.86864
TEST_0306,55.329334
TEST_0307,215.56169
TEST_0308,184.08607
TEST_0309,144.08669
TEST_0310,85.65861
TEST_0311,36.72857
TEST_0312,168.6126
TEST_0313,83.596886
TEST_0314,190.75793
TEST_0315,182.7968
TEST_0316,242.66872
TEST_0317,164.49309
TEST_0318,56.82352
TEST_0319,244.56409
TEST_0320,215.96194
TEST_0321,83.98183
TEST_0322,171.08871
TEST_0323,76.68879
TEST_0324,45.310066
TEST_0325,12.304943
TEST_0326,88.26118
TEST_0327,104.840935
TEST_0328,83.73116
TEST_0329,73.69426
TEST_0330,7.9395347
TEST_0331,127.70169
TEST_0332,10.026755
TEST_0333,90.71669
TEST_0334,39.00225
TEST_0335,97.37638
TEST_0336,111.010414
TEST_0337,156.54785
TEST_0338,97.234825
TEST_0339,123.05125
TEST_0340,25.665297
TEST_0341,214.09464
TEST_0342,82.5645
TEST_0343,138.13878
TEST_0344,90.03511
TEST_0345,12.5735235
TEST_0346,27.955143
TEST_0347,75.41025
TEST_0348,25.719542
TEST_0349,172.85197
TEST_0350,188.40755
TEST_0351,62.995335
TEST_0352,130.68369
TEST_0353,59.448532
TEST_0354,66.03812
TEST_0355,1.6128505
TEST_0356,161.03401
TEST_0357,184.27238
TEST_0358,112.388176
TEST_0359,130.38182
TEST_0360,76.55385
TEST_0361,129.5182
TEST_0362,136.1266
TEST_0363,23.259254
TEST_0364,168.5826
TEST_0365,32.223164
TEST_0366,117.648056
TEST_0367,26.568275
TEST_0368,210.48514
TEST_0369,130.52954
TEST_0370,23.269985
TEST_0371,110.245186
TEST_0372,91.32849
TEST_0373,131.73224
TEST_0374,20.68828
TEST_0375,191.58052
TEST_0376,204.39423
TEST_0377,201.60855
TEST_0378,50.13974
TEST_0379,80.21804
TEST_0380,154.28342
TEST_0381,25.317448
TEST_0382,29.328846
TEST_0383,207.24559
TEST_0384,6.5134325
TEST_0385,4.0415373
TEST_0386,169.5121
TEST_0387,97.2321
TEST_0388,119.25077
TEST_0389,176.9102
TEST_0390,181.08032
TEST_0391,18.762814
TEST_0392,112.991425
TEST_0393,128.59612
TEST_0394,36.243176
TEST_0395,172.07875
TEST_0396,101.0586
TEST_0397,18.451239
TEST_0398,119.30152
TEST_0399,127.367195
TEST_0400,84.353195
TEST_0401,188.4304
TEST_0402,148.68256
TEST_0403,141.27962
TEST_0404,107.993706
TEST_0405,100.49785
TEST_0406,17.498436
TEST_0407,67.46778
TEST_0408,167.16403
TEST_0409,191.80815
TEST_0410,105.96486
TEST_0411,224.29788
TEST_0412,8.096571
TEST_0413,54.164925
TEST_0414,163.19684
TEST_0415,10.998917
TEST_0416,53.601078
TEST_0417,86.29633
TEST_0418,21.775629
TEST_0419,7.0518074
TEST_0420,159.59981
TEST_0421,36.136276
TEST_0422,85.78948
TEST_0423,72.87307
TEST_0424,136.5344
TEST_0425,45.21124
TEST_0426,40.45026
TEST_0427,9.696746
TEST_0428,67.174545
TEST_0429,98.75177
TEST_0430,107.95195
TEST_0431,210.78955
TEST_0432,54.342552
TEST_0433,2.468262
TEST_0434,175.58832
TEST_0435,40.61488
TEST_0436,52.443237
TEST_0437,160.45842
TEST_0438,47.52009
TEST_0439,180.98572
TEST_0440,218.03432
TEST_0441,41.792057
TEST_0442,47.739174
TEST_0443,68.49895
TEST_0444,215.65282
TEST_0445,135.01079
TEST_0446,163.2213
TEST_0447,42.982845
TEST_0448,85.70177
TEST_0449,47.350597
TEST_0450,104.17974
TEST_0451,124.37813
TEST_0452,76.79602
TEST_0453,54.4197
TEST_0454,34.418686
TEST_0455,40.83966
TEST_0456,121.13703
TEST_0457,152.92583
TEST_0458,175.84187
TEST_0459,146.12224
TEST_0460,91.61187
TEST_0461,201.00006
TEST_0462,71.80331
TEST_0463,110.30731
TEST_0464,93.52236
TEST_0465,36.96018
TEST_0466,103.34562
TEST_0467,55.78064
TEST_0468,132.21307
TEST_0469,5.421712
TEST_0470,91.7185
TEST_0471,31.014399
TEST_0472,49.57965
TEST_0473,22.38386
TEST_0474,179.83969
TEST_0475,179.6207
TEST_0476,25.149199
TEST_0477,38.29001
TEST_0478,23.868801
TEST_0479,30.856787
TEST_0480,43.796593
TEST_0481,23.738682
TEST_0482,189.70345
TEST_0483,134.75124
TEST_0484,56.470142
TEST_0485,7.3934693
TEST_0486,3.4937358
TEST_0487,221.79413
TEST_0488,18.900444
TEST_0489,8.970691
TEST_0490,191.5814
TEST_0491,88.062035
TEST_0492,79.261894
TEST_0493,47.47444
TEST_0494,87.659386
TEST_0495,50.105957
TEST_0496,22.929327
TEST_0497,19.295565
TEST_0498,126.86671
TEST_0499,121.547745
TEST_0500,14.934684
TEST_0501,112.5012
TEST_0502,172.42827
TEST_0503,21.709127
TEST_0504,99.65389
TEST_0505,18.397125
TEST_0506,156.36237
TEST_0507,63.917812
TEST_0508,182.05177
TEST_0509,119.304146
TEST_0510,70.98275
TEST_0511,84.148544
TEST_0512,34.557144
TEST_0513,49.17474
TEST_0514,62.180817
TEST_0515,140.08386
TEST_0516,150.83952
TEST_0517,7.105977
TEST_0518,178.42253
TEST_0519,27.051237
TEST_0520,61.181442
TEST_0521,92.862114
TEST_0522,205.33905
TEST_0523,118.43461
TEST_0524,96.74197
TEST_0525,72.26872
TEST_0526,114.87862
TEST_0527,7.1248407
TEST_0528,171.3166
TEST_0529,196.80835
TEST_0530,70.26117
TEST_0531,123.09481
TEST_0532,28.838161
TEST_0533,136.90346
TEST_0534,100.614174
TEST_0535,108.86496
TEST_0536,4.3477836
TEST_0537,127.609375
TEST_0538,62.78188
TEST_0539,44.87074
TEST_0540,124.44577
TEST_0541,14.327249
TEST_0542,138.95729
TEST_0543,102.61561
TEST_0544,85.87371
TEST_0545,90.836
TEST_0546,20.210129
TEST_0547,100.52986
TEST_0548,177.93929
TEST_0549,22.719887
TEST_0550,48.6676
TEST_0551,133.71288
TEST_0552,124.20446
TEST_0553,118.08418
TEST_0554,75.687645
TEST_0555,23.773079
TEST_0556,146.52518
TEST_0557,93.04265
TEST_0558,214.8743
TEST_0559,36.43318
TEST_0560,3.6669214
TEST_0561,24.520166
TEST_0562,192.83455
TEST_0563,89.400185
TEST_0564,54.590797
TEST_0565,148.42769
TEST_0566,32.071693
TEST_0567,131.45576
TEST_0568,4.965541
TEST_0569,30.721811
TEST_0570,34.168
TEST_0571,30.015583
TEST_0572,25.46003
TEST_0573,178.22162
TEST_0574,54.72311
TEST_0575,9.899302
TEST_0576,12.518047
TEST_0577,57.79377
TEST_0578,27.426075
TEST_0579,193.64955
TEST_0580,87.04024
TEST_0581,240.08437
TEST_0582,90.667404
TEST_0583,41.676716
TEST_0584,93.956604
TEST_0585,37.285305
TEST_0586,111.91207
TEST_0587,156.36774
TEST_0588,162.80368
TEST_0589,18.33246
TEST_0590,155.70134
TEST_0591,231.38776
TEST_0592,27.076078
TEST_0593,203.17706
TEST_0594,74.21388
TEST_0595,23.575382
TEST_0596,9.79618
TEST_0597,147.8626
TEST_0598,141.68648
TEST_0599,75.09618
TEST_0600,195.06757
TEST_0601,66.001015
TEST_0602,234.27252
TEST_0603,166.64818
TEST_0604,145.65453
TEST_0605,80.28322
TEST_0606,125.01581
TEST_0607,37.067085
TEST_0608,112.663704
TEST_0609,108.81524
TEST_0610,61.258728
TEST_0611,114.9758
TEST_0612,121.631195
TEST_0613,33.592823
TEST_0614,20.78708
TEST_0615,18.25047
TEST_0616,87.95712
TEST_0617,193.4287
TEST_0618,27.01942
TEST_0619,146.53435
TEST_0620,210.29492
TEST_0621,4.370139
TEST_0622,35.279312
TEST_0623,19.941929
TEST_0624,59.049232
TEST_0625,63.448895
TEST_0626,97.92669
TEST_0627,246.05441
TEST_0628,91.97523
TEST_0629,95.66971
TEST_0630,22.750288
TEST_0631,53.827488
TEST_0632,208.03209
TEST_0633,77.28597
TEST_0634,41.696438
TEST_0635,35.19297
TEST_0636,150.53355
TEST_0637,112.20356
TEST_0638,49.226856
TEST_0639,140.31854
TEST_0640,27.469448
TEST_0641,30.673468
TEST_0642,88.68399
TEST_0643,43.25065
TEST_0644,7.718635
TEST_0645,182.90344
TEST_0646,66.055145
TEST_0647,74.00581
TEST_0648,27.674313
TEST_0649,81.599815
TEST_0650,77.12783
TEST_0651,157.64537
TEST_0652,91.67266
TEST_0653,7.8005323
TEST_0654,10.823546
TEST_0655,7.31415
TEST_0656,108.937004
TEST_0657,94.96566
TEST_0658,8.896618
TEST_0659,28.04268
TEST_0660,12.220706
TEST_0661,71.17529
TEST_0662,95.41252
TEST_0663,11.701516
TEST_0664,82.86857
TEST_0665,67.213165
TEST_0666,154.59584
TEST_0667,176.82382
TEST_0668,69.841606
TEST_0669,237.3538
TEST_0670,133.10013
TEST_0671,28.558838
TEST_0672,102.089775
TEST_0673,104.50562
TEST_0674,74.83558
TEST_0675,186.78369
TEST_0676,19.425457
TEST_0677,118.31567
TEST_0678,64.48564
TEST_0679,82.104904
TEST_0680,2.7915225
TEST_0681,108.698296
TEST_0682,162.48532
TEST_0683,10.622655
TEST_0684,7.219474
TEST_0685,22.789715
TEST_0686,164.57045
TEST_0687,62.61026
TEST_0688,91.06116
TEST_0689,80.18013
TEST_0690,259.2775
TEST_0691,17.961273
TEST_0692,227.99826
TEST_0693,194.10959
TEST_0694,128.73714
TEST_0695,50.548996
TEST_0696,131.73341
TEST_0697,72.88777
TEST_0698,78.10113
TEST_0699,100.47359
TEST_0700,157.61813
TEST_0701,74.86993
TEST_0702,61.345707
TEST_0703,210.32402
TEST_0704,71.599304
TEST_0705,25.200209
TEST_0706,116.76536
TEST_0707,27.05145
TEST_0708,6.675292
TEST_0709,53.57372
TEST_0710,63.962887
TEST_0711,9.183899
TEST_0712,46.047867
TEST_0713,12.480108
TEST_0714,165.60022
TEST_0715,130.06403
TEST_0716,10.2102995
TEST_0717,8.315283
TEST_0718,132.796
TEST_0719,54.54169
TEST_0720,105.29802
TEST_0721,77.50926
TEST_0722,127.19384
TEST_0723,69.09683
TEST_0724,110.07492
TEST_0725,108.30226
TEST_0726,36.958443
TEST_0727,55.560535
TEST_0728,183.91293
TEST_0729,97.16867
TEST_0730,214.4915
TEST_0731,107.94652
TEST_0732,6.347407
TEST_0733,198.91484
TEST_0734,72.61785
TEST_0735,79.84178
TEST_0736,48.942844
TEST_0737,32.69471
TEST_0738,155.0024
TEST_0739,227.36247
TEST_0740,134.36938
TEST_0741,22.52177
TEST_0742,59.52949
TEST_0743,56.964245
TEST_0744,45.808323
TEST_0745,18.407383
TEST_0746,16.908976
TEST_0747,88.00441
TEST_0748,216.04538
TEST_0749,192.48805
TEST_0750,74.56309
TEST_0751,15.72409
TEST_0752,4.309934
TEST_0753,53.580746
TEST_0754,88.83619
TEST_0755,25.9242
TEST_0756,180.18921
TEST_0757,49.150135
TEST_0758,28.785887
TEST_0759,113.926636
TEST_0760,85.617805
TEST_0761,99.52158
TEST_0762,91.5614
TEST_0763,84.65186
TEST_0764,60.54465
TEST_0765,168.22034
TEST_0766,4.7306504
TEST_0767,10.693757
TEST_0768,83.3449
TEST_0769,65.34732
TEST_0770,6.378426
TEST_0771,45.64266
TEST_0772,163.88974
TEST_0773,4.7760487
TEST_0774,155.35617
TEST_0775,32.75888
TEST_0776,233.08551
TEST_0777,114.32834
TEST_0778,174.54028
TEST_0779,108.05005
TEST_0780,205.78755
TEST_0781,163.0221
TEST_0782,21.769222
TEST_0783,28.525064
TEST_0784,127.63965
TEST_0785,19.85342
TEST_0786,89.08959
TEST_0787,149.87767
