Id,SalePrice
1461,95086.86
1462,1060.3032
1463,166724.08
1464,184643.5
1465,178486.47
1466,170608.95
1467,0.0
1468,163889.1
1469,191288.53
1470,97152.39
1471,186043.98
1472,88282.62
1473,84739.58
1474,143386.66
1475,79743.12
1476,343057.66
1477,235800.17
1478,312230.97
1479,312487.78
1480,431086.06
1481,280324.7
1482,207036.17
1483,166025.34
1484,153626.16
1485,194771.38
1486,204681.53
1487,302022.8
1488,230980.78
1489,191087.14
1490,234613.61
1491,208642.38
1492,67956.305
1493,214829.27
1494,293593.44
1495,258893.0
1496,228624.48
1497,151294.52
1498,170503.16
1499,162331.72
1500,162422.16
1501,0.0
1502,0.0
1503,279177.2
1504,241569.5
1505,224123.1
1506,0.0
1507,245058.03
1508,0.0
1509,141097.06
1510,144831.02
1511,146450.5
1512,176250.69
1513,0.0
1514,0.0
1515,204531.67
1516,162353.4
1517,139326.95
1518,110479.664
1519,215377.38
1520,0.0
1521,110093.5
1522,189731.0
1523,77097.09
1524,106277.484
1525,79612.9
1526,69372.32
1527,96159.0
1528,132287.33
1529,125327.29
1530,196659.77
1531,165634.38
1532,0.0
1533,163608.78
1534,132875.44
1535,167137.95
1536,0.0
1537,84352.58
1538,149995.25
1539,214096.33
1540,0.0
1541,143909.42
1542,120028.69
1543,0.0
1544,64523.07
1545,83519.86
1546,147787.86
1547,151093.94
1548,103057.73
1549,98832.17
1550,139225.27
1551,126528.35
1552,157762.72
1553,0.0
1554,99894.34
1555,167036.11
1556,52833.82
1557,0.0
1558,92573.86
1559,0.0
1560,131727.78
1561,0.0
1562,151952.0
1563,118391.83
1564,0.0
1565,148713.89
1566,0.0
1567,74075.46
1568,0.0
1569,152065.86
1570,137863.08
1571,96656.57
1572,118627.375
1573,220546.28
1574,0.0
1575,232539.8
1576,269224.7
1577,179546.03
1578,163780.7
1579,110520.64
1580,0.0
1581,152847.22
1582,123632.31
1583,287204.0
1584,214893.5
1585,0.0
1586,23088.57
1587,84706.24
1588,128778.71
1589,99759.61
1590,129048.74
1591,0.0
1592,142046.34
1593,0.0
1594,0.0
1595,0.0
1596,212285.17
1597,171579.19
1598,174975.42
1599,156490.48
1600,174316.62
1601,27537.51
1602,116238.234
1603,69129.64
1604,258768.92
1605,244233.48
1606,162721.39
1607,0.0
1608,234465.66
1609,180326.6
1610,148325.2
1611,138286.7
1612,192772.77
1613,0.0
1614,122721.78
1615,0.0
1616,0.0
1617,60247.008
1618,105906.016
1619,142616.97
1620,167404.75
1621,135448.47
1622,147256.73
1623,257682.88
1624,231815.02
1625,101510.39
1626,193023.28
1627,177888.66
1628,0.0
1629,152945.98
1630,279468.34
1631,188801.16
1632,199330.44
1633,170772.84
1634,182784.64
1635,0.0
1636,161118.27
1637,205093.81
1638,0.0
1639,168147.5
1640,0.0
1641,167637.03
1642,256065.38
1643,0.0
1644,0.0
1645,0.0
1646,172606.66
1647,154389.53
1648,0.0
1649,0.0
1650,111498.44
1651,120657.516
1652,94396.945
1653,89978.67
1654,148275.31
1655,137228.23
1656,140229.98
1657,157739.39
1658,143877.4
1659,89264.19
1660,0.0
1661,425896.9
1662,332253.4
1663,374335.25
1664,420185.53
1665,320310.6
1666,317215.22
1667,348096.34
1668,358800.1
1669,303136.97
1670,339831.47
1671,270750.16
1672,379213.88
1673,291634.12
1674,257980.38
1675,212668.16
1676,213390.66
1677,211409.03
1678,417822.34
1679,349787.53
1680,309392.03
1681,272606.84
1682,304950.16
1683,182250.83
1684,181515.14
1685,198098.23
1686,162488.47
1687,179419.0
1688,205855.52
1689,205769.95
1690,0.0
1691,0.0
1692,0.0
1693,169902.25
1694,177232.62
1695,152452.47
1696,0.0
1697,150656.33
1698,303751.22
1699,0.0
1700,239293.23
1701,0.0
