Id,SalePrice
1461,108848.23
1462,153371.72
1463,175407.73
1464,187162.73
1465,179843.36
1466,169678.6
1467,141608.94
1468,151594.61
1469,198101.92
1470,126628.09
1471,156779.58
1472,106660.266
1473,97866.695
1474,138064.44
1475,83352.79
1476,371075.62
1477,235243.2
1478,307623.66
1479,322665.28
1480,441306.7
1481,316550.75
1482,211049.45
1483,150783.77
1484,168524.27
1485,176187.39
1486,180069.2
1487,330744.84
1488,195649.72
1489,189519.5
1490,252647.03
1491,206886.53
1492,82118.18
1493,178619.77
1494,282855.66
1495,284437.25
1496,234450.02
1497,150091.7
1498,204393.02
1499,186776.73
1500,171470.52
1501,180700.7
1502,148529
1503,261196.28
1504,237305.11
1505,215722.84
1506,172019.14
1507,243250.48
1508,206482.31
1509,169886.84
1510,139438.23
1511,156156.81
1512,142287.81
1513,121123.94
1514,122452.805
1515,176833.9
1516,163027.28
1517,166857.23
1518,119043.51
1519,197080.45
1520,121335.1
1521,127817.766
1522,174085.5
1523,112335.57
1524,94472.38
1525,117796.555
1526,100141.3
1527,106000.88
1528,123030.875
1529,154549.98
1530,223251.25
1531,163442.06
1532,108666.016
1533,128084.11
1534,124681.516
1535,132243.4
1536,108170.08
1537,56103.29
1538,160504.39
1539,174072.98
1540,87039.414
1541,133185.23
1542,144987.73
1543,177995.86
1544,79587
1545,118501.1
1546,147524.12
1547,174550.61
1548,139275.94
1549,124236.234
1550,146772.89
1551,107824.164
1552,142510.19
1553,166397.19
1554,105879.195
1555,158956.81
1556,103563.86
1557,89463.08
1558,105484.836
1559,108104.32
1560,125455.51
1561,112553.36
1562,133153.19
1563,135531.97
1564,153057.4
1565,170133
1566,241641.02
1567,83551.57
1568,248997.17
1569,140422.02
1570,137425.6
1571,94885.81
1572,127471.53
1573,265092.3
1574,105320.63
1575,287047.94
1576,230460.12
1577,189834.77
1578,142118.95
1579,148781.89
1580,180031.2
1581,150525.88
1582,127665.82
1583,226907.44
1584,215061.42
1585,136058.69
1586,71893.36
1587,81410.35
1588,168583.72
1589,62894.797
1590,116131.555
1591,93294.56
1592,108132.44
1593,133462.58
1594,147176.25
1595,133075.27
1596,213965.9
1597,184953.94
1598,186358.95
1599,183307.25
1600,167706.05
1601,50783.867
1602,133786.5
1603,49356.06
1604,294522.53
1605,223710.75
1606,142433.1
1607,149898.86
1608,221392.97
1609,173797.39
1610,162907.11
1611,136753.8
1612,192621.33
1613,164071.72
1614,156018.6
1615,96999.22
1616,66910.914
1617,74536.77
1618,125445.46
1619,136049.61
1620,155794.78
1621,150097.77
1622,178388.03
1623,276837.7
1624,234150.98
1625,112631.45
1626,151948.4
1627,178436.92
1628,258013.7
1629,171395.6
1630,284466.1
1631,232744.31
1632,202783.38
1633,173110.75
1634,190327.03
1635,178762.95
1636,137870.06
1637,169494.33
1638,187169.31
1639,172875.8
1640,218459.1
1641,175230.38
1642,267161.6
1643,207363.52
1644,253583.38
1645,208109.97
1646,157819.02
1647,150468.1
1648,119922.41
1649,131529.12
1650,105233.336
1651,102274.36
1652,95979.4
1653,101686.89
1654,145865.14
1655,123147.71
1656,149175.81
1657,155985.11
1658,171053.4
1659,106156.43
1660,164424.22
1661,412243.6
1662,359575.28
1663,379276.1
1664,453433.84
1665,330203.06
1666,327947.4
1667,403247.03
1668,362885.84
1669,333326.94
1670,353810.44
1671,258169.23
1672,340473.06
1673,273966.16
1674,225703.45
1675,209886.55
1676,218022.78
1677,213945.08
1678,440482.84
1679,380650.56
1680,332491.72
1681,278129.78
1682,330408
1683,185392.28
1684,168681.67
1685,184580.83
1686,172459.67
1687,153706.64
1688,178406.48
1689,188955.17
1690,200091.53
1691,198133.81
1692,247838.94
1693,164535.66
1694,177557.92
1695,137469.27
1696,220484.36
1697,133051.34
1698,311076.78
1699,295151.06
1700,286316.16
1701,282028.06
1702,193659.5
1703,206393.8
1704,250665.34
1705,296302.34
1706,380038.88
1707,218981.08
1708,183721.61
1709,222971.06
1710,224434.02
1711,285428.56
1712,236553.77
1713,252883.33
1714,208931.9
1715,205262.62
1716,176015.17
1717,183004.73
1718,141009.19
1719,233357.89
1720,216281.72
1721,160644.88
1722,138445.19
1723,158228.31
1724,185886.94
1725,233966.5
1726,200470.64
1727,140993.8
1728,177553.25
1729,158721.84
1730,163660.67
1731,101430.62
1732,135326.17
1733,103961.48
1734,88339.8
1735,120869.38
1736,95524.766
1737,260293.92
1738,284876.62
1739,211776.11
1740,197913.05
1741,187549.17
1742,174901.62
1743,176342.4
1744,360058.12
1745,218843.05
1746,178328.06
1747,219961.2
1748,222830.27
1749,160594.27
1750,126684.21
1751,255592.83
1752,119450.1
1753,138572.38
1754,194026.47
1755,172797.25
1756,124651.28
1757,121171.56
1758,137368.5
1759,150597.14
1760,159661.94
1761,154532.67
1762,182652.02
1763,192121.98
1764,123299.48
1765,149360.62
1766,174211.2
1767,176235.27
1768,137502.36
1769,145776.4
1770,153739.45
1771,134170.23
1772,134784.72
1773,146797.25
1774,133767.11
1775,130532.1
1776,129823.61
1777,105213.83
1778,152279.53
1779,145373.3
1780,149866.73
1781,124225.64
1782,86410.88
1783,136366.39
1784,129034.445
1785,148901.98
1786,111723.91
1787,159326.39
1788,76681.875
1789,98328.586
1790,100664.69
1791,188496.58
1792,136845.89
1793,109055.695
1794,156114.77
1795,134270.55
1796,184453.72
1797,118775.6
1798,134956.33
1799,109279.3
1800,148503.8
1801,127515.76
1802,123909.33
1803,150298.94
1804,119769.305
1805,133014.73
1806,115712.445
1807,120244.56
1808,110273.125
1809,139791.12
1810,142676.42
1811,77123.09
1812,99611.54
1813,138504.02
1814,81731.18
1815,51399.973
1816,116899.8
1817,121986.91
1818,182061.62
1819,165859.42
1820,70043.58
1821,84391.03
1822,141313.86
1823,60670.16
1824,122562.625
1825,150214.11
1826,131949.67
1827,98887.84
1828,140415.25
1829,92737.43
1830,114753.89
1831,119574.04
1832,114069.31
1833,128990.9
1834,137276.67
1835,144237.38
1836,100547.984
1837,103565.43
1838,105524.87
1839,90720.61
1840,162291.8
1841,139710.94
1842,101039.05
1843,149046.64
1844,177542.5
1845,131479.14
1846,151186.11
1847,157003.03
1848,59809.32
1849,97349.86
1850,105054.43
1851,147758.23
1852,142432.16
1853,136548.31
1854,156911.69
1855,151010.12
1856,233613.08
1857,144246.25
1858,133706.89
1859,115053.08
1860,161954.17
1861,112958.734
1862,307451.28
1863,298091.53
1864,295966.56
1865,373041.44
1866,342786.28
1867,196413.23
1868,287125.72
1869,205962.95
1870,201765.1
1871,285883.66
1872,201230.7
1873,259101.34
1874,139541.61
1875,177856.33
1876,202703.64
1877,180494.94
1878,199444.9
1879,155643.95
1880,105875.71
1881,216145.9
1882,221748.42
1883,172983.2
1884,194184.16
1885,223927.47
1886,293680.28
1887,211832.77
1888,219344.55
1889,196443.89
1890,127999.74
1891,112118.1
1892,113543.586
1893,107246.016
1894,118084.72
1895,125371.836
1896,138731.61
1897,158047.39
1898,117009.56
1899,167152.06
1900,166497.61
1901,189280.5
1902,160534.45
1903,232107.78
1904,160525.02
1905,179968
1906,141239.05
1907,232681.95
1908,97671.73
1909,132083.9
1910,118010.445
1911,181917.48
1912,309661.16
1913,143972.62
1914,36436.62
1915,365785.88
1916,49024.855
1917,228862.52
1918,133923.94
1919,179903.42
1920,148307.03
1921,377972.44
1922,347843.75
1923,222146.16
1924,254318.56
1925,207965.5
1926,379440.72
1927,123633.55
1928,161156.64
1929,125368.03
1930,138035.84
1931,156652.55
1932,154588.45
1933,233607.5
1934,156316.9
1935,167501.25
1936,206391.03
1937,189283.42
1938,156193.56
1939,272234.62
1940,175379.38
1941,157143.78
1942,156547.86
1943,240399.55
1944,421521.66
1945,399942.94
1946,107580.82
1947,323463.25
1948,132451.16
1949,246175.3
1950,175222.12
1951,233822.56
1952,217338.33
1953,195144.58
1954,183357.11
1955,136540.23
1956,282713.88
1957,145447.25
1958,242390.39
1959,146104.22
1960,111499.82
1961,140841.52
1962,96645.48
1963,101899.914
1964,106518.04
1965,135158.3
1966,115324.11
1967,306281.75
1968,397379.22
1969,389580.9
1970,396605.03
1971,425842.66
1972,359551.4
1973,333431.62
1974,363104.16
1975,455277
1976,260237.55
1977,315558.9
1978,337969.12
1979,293004.25
1980,234905.06
1981,325315.22
1982,213982.45
1983,209830.14
1984,190405.58
1985,209736.23
1986,160065.42
1987,218629.98
1988,173174.84
1989,180078.48
1990,195239.81
1991,225516.4
1992,208748.86
1993,170179.33
1994,193882.84
1995,163971.1
1996,275519.72
1997,330467.28
1998,275078.6
1999,330119.9
2000,290848.6
2001,316266.4
2002,234671.61
2003,249579.97
2004,302386.97
2005,254792.33
2006,214712.27
2007,220132.05
2008,236735.28
2009,222262.27
2010,198043.19
2011,153808.98
2012,178406
2013,201754
2014,208944.72
2015,241487.45
2016,203990.75
2017,222111.02
2018,146664.95
2019,129552.6
2020,70782.52
2021,123933.16
2022,211850.64
2023,159420.08
2024,307499.62
2025,336765.38
2026,167539.17
2027,173684.52
2028,140454.36
2029,171380.27
2030,247819.28
2031,221485.6
2032,259875.19
2033,228824.62
2034,155225.67
2035,218767.02
2036,189578.6
2037,197625.9
2038,279219.16
2039,256587.02
2040,283030.84
2041,306227.34
2042,205452.05
2043,163447.08
2044,158145.84
2045,171880.7
2046,142553.34
2047,132340.78
2048,135522.08
2049,123934.81
2050,165541.31
2051,105872.09
2052,116550.766
2053,141766.67
2054,115137.555
2055,129103.1
2056,139795.86
2057,115950.93
2058,195992.23
2059,156597.67
2060,153690.39
2061,140393.42
2062,116072.266
2063,124532.305
2064,138306.78
2065,138699.73
2066,156671.67
2067,126745.96
2068,124027.28
2069,75788.516
2070,114710.95
2071,128549.64
2072,122191.29
2073,133510.73
2074,167941.38
2075,166550.95
2076,119506.48
2077,153534.73
2078,124930.945
2079,129398.62
2080,100069.555
2081,118679.29
2082,139204.45
2083,152943.94
2084,95590.11
2085,101576.3
2086,111397.875
2087,100946.03
2088,97892.03
2089,99264.89
2090,124245.41
2091,114770.195
2092,126101.484
2093,114467.09
2094,134152.03
2095,154529.58
2096,78254.03
2097,118297.53
2098,140817.02
2099,45908.305
2100,79597.66
2101,95577.77
2102,129878.57
2103,111106.18
2104,128619.516
2105,162456.55
2106,66037.49
2107,182678.05
2108,97902.71
2109,102232.35
2110,124848.68
2111,108746.52
2112,155452.75
2113,122246.97
2114,121836.52
2115,164655.5
2116,111926.6
2117,149787.2
2118,147879.38
2119,103804.34
2120,110241.94
2121,77201.37
2122,141463.69
2123,71699.14
2124,159473.62
2125,127095.83
2126,151162.83
2127,155220.1
2128,124889.72
2129,51291.48
2130,137583.16
2131,113988.79
2132,78526.64
2133,105633.695
2134,136840.78
2135,78563.22
2136,56406.836
2137,93094.84
2138,118713.12
2139,130960.56
2140,122433.06
2141,159797.28
2142,127836.34
2143,144060.11
2144,95011.93
2145,138102.1
2146,185313.86
2147,179990.4
2148,134445.53
2149,140159.98
2150,239856
2151,127232.81
2152,186750.52
2153,170330.61
2154,101029.734
2155,141413.33
2156,267670.4
2157,221950.53
2158,251364.3
2159,210657.2
2160,200284.72
2161,210148.95
2162,337897.84
2163,359312.6
2164,252485.77
2165,216434.4
2166,164391.28
2167,222501.38
2168,181680.9
2169,202848.39
2170,204116.73
2171,129688.51
2172,139139.92
2173,152086.44
2174,203530.64
2175,244708.1
2176,294329.2
2177,220569.8
2178,208593.72
2179,123432.266
2180,179847.95
2181,194545.11
2182,202383.84
2183,193771.55
2184,120709.02
2185,112606.42
2186,125729.57
2187,137075.02
2188,166671.31
2189,244967.22
2190,77050.64
2191,59040.8
2192,74847.43
2193,147236.62
2194,106565.4
2195,123085.41
2196,119123.52
2197,137726.7
2198,140021.61
2199,192910.3
2200,154186.11
2201,166545.19
2202,216194.56
2203,176582.77
2204,185095.08
2205,136949.73
2206,145624.98
2207,244515.75
2208,228870.2
2209,219640.48
2210,131914.02
2211,93072.7
2212,108066.29
2213,109259.73
2214,144399.56
2215,96977.19
2216,134166.14
2217,24260.51
2218,67988.42
2219,61017.684
2220,37954.844
2221,371827.88
2222,328782.16
2223,261887.73
2224,197867.16
