Id,SalePrice
1461,86764.85
1462,11812.993
1463,171231.92
1464,193521.44
1465,169035.45
1466,179478.94
1467,0.0
1468,173420.22
1469,187687.72
1470,97991.36
1471,187991.0
1472,76772.07
1473,75636.19
1474,135889.28
1475,75342.82
1476,335942.97
1477,230962.72
1478,305993.53
1479,301617.06
1480,422772.56
1481,287542.06
1482,200461.81
1483,169916.06
1484,148858.8
1485,203332.1
1486,210255.5
1487,303807.56
1488,228375.86
1489,190345.97
1490,237270.7
1491,206192.69
1492,58345.285
1493,217382.75
1494,284236.53
1495,255279.4
1496,222824.03
1497,149380.56
1498,161385.86
1499,161883.58
1500,161695.78
1501,0.0
1502,0.0
1503,275301.47
1504,245803.12
1505,226439.19
1506,0.0
1507,239859.5
1508,0.0
1509,137501.03
1510,147232.69
1511,142997.05
1512,166816.17
1513,0.0
1514,0.0
1515,187538.39
1516,149801.75
1517,142081.25
1518,106665.76
1519,209490.3
1520,0.0
1521,107685.46
1522,186836.6
1523,67334.37
1524,92750.1
1525,73871.38
1526,68760.336
1527,90437.45
1528,116612.88
1529,121580.9
1530,198504.62
1531,156503.28
1532,0.0
1533,149848.39
1534,120251.68
1535,156339.55
1536,0.0
1537,78590.48
1538,139861.88
1539,197880.61
1540,0.0
1541,138366.05
1542,109445.51
1543,0.0
1544,50121.754
1545,70412.18
1546,139218.88
1547,142909.38
1548,93294.984
1549,96758.664
1550,119950.01
1551,115408.695
1552,145382.1
1553,0.0
1554,87108.38
1555,162735.72
1556,47950.754
1557,0.0
1558,84440.836
1559,0.0
1560,125176.56
1561,0.0
1562,141438.53
1563,113488.65
1564,0.0
1565,149982.56
1566,0.0
1567,68638.945
1568,0.0
1569,143230.39
1570,132649.45
1571,90850.99
1572,117469.32
1573,214715.81
1574,0.0
1575,234022.38
1576,268253.47
1577,175387.95
1578,148090.05
1579,111202.44
1580,0.0
1581,146347.0
1582,111760.3
1583,280806.78
1584,219497.66
1585,0.0
1586,24762.395
1587,78122.28
1588,124651.836
1589,91497.2
1590,128372.18
1591,0.0
1592,129116.48
1593,0.0
1594,0.0
