Id,SalePrice
1461,20700.0
1462,21700.0
1463,22500.0
1464,23000.0
1465,21200.0
1466,22400.0
1467,21600.0
1468,22900.0
1469,21500.0
1470,21100.0
1471,20700.0
1472,20700.0
1473,20900.0
1474,21100.0
1475,21300.0
1476,22900.0
1477,22500.0
1478,22300.0
1479,22700.0
1480,22300.0
1481,22600.0
1482,22100.0
1483,21900.0
1484,21600.0
1485,22400.0
1486,23400.0
1487,22800.0
1488,22700.0
1489,22200.0
1490,21900.0
1491,21900.0
1492,18800.0
1493,20800.0
1494,22800.0
1495,22800.0
1496,21200.0
1497,22100.0
1498,20900.0
1499,21300.0
1500,22300.0
1501,21200.0
1502,22600.0
1503,21500.0
1504,23300.0
1505,22700.0
1506,21800.0
1507,22700.0
1508,20900.0
1509,22300.0
1510,22000.0
1511,20900.0
1512,21300.0
1513,21800.0
1514,21400.0
1515,21800.0
1516,20600.0
1517,21700.0
1518,22000.0
1519,22200.0
1520,20500.0
1521,20900.0
1522,21600.0
1523,20700.0
1524,20300.0
1525,20700.0
1526,20800.0
1527,20300.0
1528,21100.0
1529,21200.0
1530,20400.0
1531,19200.0
1532,20600.0
1533,19400.0
1534,19500.0
1535,21200.0
1536,20100.0
1537,17200.0
1538,20600.0
1539,20300.0
1540,18900.0
1541,20800.0
1542,19800.0
1543,19900.0
1544,18400.0
1545,19400.0
1546,20100.0
1547,19400.0
1548,20600.0
1549,20400.0
1550,20000.0
1551,19100.0
1552,20600.0
1553,21600.0
1554,21400.0
1555,20500.0
1556,18200.0
1557,18200.0
1558,18800.0
1559,18800.0
1560,19100.0
1561,19900.0
1562,20700.0
1563,21300.0
1564,20800.0
1565,21700.0
1566,20400.0
1567,19300.0
1568,21400.0
1569,20400.0
1570,21200.0
1571,20500.0
1572,21600.0
1573,20700.0
1574,20300.0
1575,20800.0
1576,22100.0
1577,21800.0
1578,20900.0
1579,20100.0
1580,22500.0
1581,21400.0
1582,22000.0
1583,22400.0
1584,23600.0
1585,20600.0
1586,19100.0
1587,19600.0
1588,20200.0
1589,19500.0
1590,20600.0
1591,20500.0
1592,19000.0
1593,19500.0
1594,19800.0
1595,20800.0
1596,21200.0
1597,22100.0
1598,21800.0
1599,20400.0
1600,20000.0
1601,18200.0
1602,18900.0
1603,18800.0
1604,20500.0
1605,23100.0
1606,22400.0
1607,22000.0
1608,22000.0
1609,21500.0
1610,22200.0
1611,21500.0
1612,21800.0
1613,22200.0
1614,18900.0
1615,20200.0
1616,20600.0
1617,20900.0
1618,21000.0
1619,21200.0
1620,21800.0
1621,21200.0
1622,21800.0
1623,21300.0
1624,21900.0
1625,21000.0
1626,21800.0
1627,22600.0
1628,22400.0
1629,22300.0
1630,22000.0
1631,21500.0
1632,21100.0
1633,22200.0
1634,22700.0
1635,22300.0
1636,22200.0
1637,21800.0
1638,21900.0
1639,22100.0
1640,22600.0
1641,21900.0
1642,21600.0
1643,22400.0
1644,22600.0
1645,20800.0
1646,21400.0
1647,21200.0
1648,21400.0
1649,21700.0
1650,21200.0
1651,21000.0
1652,20700.0
1653,20600.0
1654,21100.0
1655,20000.0
1656,21200.0
1657,21100.0
1658,21100.0
1659,21100.0
1660,23000.0
1661,23000.0
1662,23700.0
1663,22700.0
1664,21700.0
1665,22900.0
1666,22000.0
1667,22400.0
1668,21500.0
1669,22000.0
1670,22000.0
1671,23400.0
1672,22200.0
