id,count
0,99.05373
1,262.62756
2,28.280909
4,99.20795
5,27.410198
10,132.98456
11,135.69402
12,227.86041
15,78.04387
17,21.350006
18,251.76953
23,249.34866
25,182.51974
26,82.91429
31,213.15266
39,207.4425
40,62.166115
41,175.41646
42,
43,198.12178
51,244.343
52,73.310616
54,85.90561
60,173.7425
61,213.1033
62,159.812
63,52.55533
65,140.41647
66,124.56423
68,204.17203
71,60.50864
80,95.78883
82,
94,211.05904
98,228.31166
101,90.19617
102,180.78583
107,131.54965
112,237.98079
113,47.627716
115,
116,176.07568
120,84.74591
121,37.415665
122,253.67625
132,178.84003
143,72.67861
147,
150,71.00546
151,66.871864
152,233.07236
153,82.235725
155,94.90599
156,122.19993
159,226.47925
161,81.412796
163,76.933945
177,188.9856
186,86.82359
188,60.423416
190,73.47914
191,99.62734
192,197.66019
195,241.12326
200,195.08295
209,232.21246
210,50.80149
211,244.91061
214,195.28603
215,87.383606
218,174.33647
219,45.75884
222,94.56556
225,67.64873
228,266.6622
236,241.79321
241,72.64421
242,195.12465
243,263.98532
245,65.2243
247,245.28552
251,219.23434
252,78.166756
253,80.68332
254,86.27915
258,234.93614
260,
261,205.6922
265,60.60575
266,224.0604
267,211.88406
269,180.52643
270,
275,170.65263
278,72.72912
279,59.913223
286,100.85279
287,59.6938
288,228.48268
289,192.13693
293,76.59829
294,200.1195
297,
302,123.62798
303,95.3527
304,72.9452
307,140.87347
309,69.047554
311,235.6961
312,169.56966
314,233.37453
315,252.05325
319,207.27249
322,167.61118
323,
325,204.11089
327,227.21689
330,63.972366
332,232.3195
333,74.29209
338,168.8036
341,89.20571
345,184.32031
348,154.48517
349,89.45476
350,123.94992
352,
355,57.497536
356,
358,
363,194.43478
369,217.44864
371,71.62146
372,219.84698
375,250.20053
380,206.34196
388,76.81737
391,
392,208.50668
393,244.06708
394,105.71977
396,55.88949
401,70.39701
407,45.109653
409,78.23402
410,146.138
416,130.14014
418,121.84816
420,218.2362
421,231.2561
422,218.32407
424,261.59973
428,213.58963
429,224.93724
431,191.535
435,21.179268
439,107.509346
441,21.94736
447,81.02089
449,210.31158
451,231.56387
452,78.9606
454,188.11644
458,224.36972
463,197.91254
467,83.58244
470,171.18279
471,161.49335
474,231.90451
478,86.34096
483,123.344154
484,183.93875
485,73.60647
486,194.97546
491,140.73141
494,112.10177
495,207.40552
497,206.97992
499,233.06473
515,150.40674
518,196.33951
521,95.492134
525,
529,218.53607
532,182.60152
534,56.49364
540,71.05667
544,265.88156
547,210.21024
549,83.34048
563,65.02593
564,236.33224
567,132.2068
572,178.41295
577,194.60458
578,261.19107
585,233.15213
588,220.42279
589,188.94254
590,134.0393
592,94.17364
594,170.83752
596,79.93375
598,219.71823
599,206.48666
605,83.93191
606,174.54556
607,219.95285
608,215.18094
609,
610,216.09348
611,95.564766
614,
615,180.3168
616,215.90344
617,167.57852
618,209.68631
624,135.2382
629,203.55447
631,88.386406
633,103.89883
637,73.77544
638,171.08963
643,
644,187.60806
645,66.23651
646,197.5061
648,171.39334
650,68.973335
651,119.15148
652,248.3312
656,169.11784
657,91.30329
659,83.98281
660,190.16585
662,157.35199
665,234.04599
675,
681,165.87672
682,195.12894
685,62.14439
686,231.97546
689,74.03782
696,168.55641
703,209.55656
704,145.55626
705,162.81087
714,202.01277
717,84.05689
718,98.84739
720,72.32772
721,255.36191
723,219.11333
726,110.9506
728,198.4082
730,115.111435
731,75.85683
734,270.5062
737,63.5525
738,71.17571
745,221.09158
746,93.44692
749,194.65988
752,81.816536
753,95.13877
758,207.0947
765,104.162224
766,226.79419
768,68.3954
769,234.29489
774,191.78284
775,115.740425
781,
784,229.98727
794,98.00798
795,246.61206
796,66.45607
802,167.27051
803,99.43097
805,77.62574
806,235.02487
807,155.24364
809,67.06741
810,225.75597
812,106.98217
814,132.42114
818,207.60358
819,251.32526
825,7.4844546
836,26.064241
839,189.24344
847,242.6465
848,101.70618
851,198.86246
852,191.82494
853,55.301865
857,207.54498
858,84.74389
859,212.40826
861,17.19332
867,170.84789
870,202.79022
871,226.78795
872,267.747
874,274.67996
881,251.83893
886,183.84851
890,
895,198.24675
899,66.31541
900,218.88751
901,236.8357
902,234.92078
903,78.52774
913,255.76675
918,243.19827
923,167.18188
924,65.857475
926,55.521523
927,72.38582
930,204.16614
934,62.964817
937,196.24051
939,144.74062
941,85.380806
942,260.0736
946,226.43008
950,153.73718
953,83.93519
959,22.1339
961,60.185944
962,83.79386
964,127.808655
969,178.93094
971,164.53604
976,72.84916
978,217.64575
980,233.79666
981,203.22614
990,247.78091
993,63.61341
996,72.49222
998,238.53572
999,215.80623
1006,173.75996
1008,90.27422
1013,74.6155
1015,144.69644
1016,185.40907
1022,240.54434
1026,214.49768
1028,246.20265
1031,53.198574
1034,
1037,233.03543
1040,
1042,68.71536
1046,96.89413
1048,128.53154
1049,164.83678
1050,
1051,228.36183
1052,224.74432
1055,110.50907
1060,180.90028
1064,96.59418
1066,75.597786
1071,195.87766
1073,80.20591
1089,218.12796
1091,148.05357
1092,61.74244
1093,229.6964
1096,233.13873
1097,208.50981
1098,56.505013
1099,89.86466
1102,245.62695
1107,106.73345
1109,86.03044
1111,74.63129
1112,151.30327
1114,277.4167
1116,230.58688
1117,189.58173
1118,90.73506
1122,
1124,209.71332
1127,126.03625
1133,217.87263
1134,64.054375
1135,183.98373
1139,231.26782
1143,
1150,109.09644
1151,139.83267
1153,234.13629
1155,64.71654
1162,62.706135
1163,189.26883
1166,13.6930895
1171,74.62477
1172,70.50289
1173,241.39835
1174,104.857254
1177,118.30115
1178,153.20813
1184,110.126884
1185,146.89035
1186,99.8312
1187,224.62506
1188,254.43912
1191,200.48264
1207,132.44955
1213,84.83238
1215,207.34656
1223,237.80069
1227,153.54349
1236,
1237,
1238,96.83142
1241,48.334717
1248,74.93592
1250,69.64646
1251,221.6434
1253,128.71912
1255,157.67606
1257,219.95744
1261,134.90607
1262,236.71855
1265,185.84563
1273,241.80957
1277,200.82785
1278,159.85927
1280,113.75689
1284,193.17184
1285,248.40912
1288,91.720436
1295,140.20117
1297,255.27588
1299,246.60567
1304,203.69528
1308,65.517975
1310,149.90987
1311,167.57559
1314,83.775986
1315,152.04059
1318,32.64624
1320,265.51825
1321,229.25449
1322,196.80853
1330,190.59108
1333,218.99069
1334,189.07533
1341,199.88562
1344,148.118
1351,205.94034
1354,104.71153
1356,
1363,162.36783
1365,206.01608
1369,172.6903
1373,128.1153
1375,155.9952
1377,62.868446
1379,213.43564
1380,221.49503
1381,130.36967
1384,185.17651
1390,222.08179
1393,229.8702
1395,
1399,223.23341
1400,101.18781
1401,106.099396
1404,223.31497
1408,74.12108
1409,13.641178
1413,201.76337
1416,216.0076
1418,144.96664
1423,90.36334
1424,68.214516
1425,52.47191
1433,262.28027
1434,186.72794
1436,235.04666
1442,224.25417
1444,56.658756
1445,195.04921
1452,217.43149
1455,218.76837
1462,
1467,21.816198
1472,80.525505
1475,106.55531
1493,169.65643
1501,196.00114
1503,233.78285
1504,241.29361
1505,63.878742
1511,249.55768
1512,
1513,173.43718
1514,96.49104
1528,235.55191
1533,261.47552
1534,57.589397
1536,205.8548
1537,64.189606
1539,168.24904
1550,183.23346
1552,188.60947
1554,217.13174
1555,246.50858
1556,27.011719
1559,71.10834
1563,222.62201
1566,207.21405
1567,164.0509
1568,65.83788
1571,201.1777
1572,60.034267
1574,
1577,87.79128
1583,47.570576
1585,82.62441
1586,216.97449
1587,227.2575
1596,202.6141
1602,61.525105
1604,103.35395
1605,77.86816
1610,246.05925
1611,144.04733
1616,100.52299
1617,168.18025
1618,77.22691
1622,56.401226
1623,61.1025
1628,241.27606
1631,68.18838
1632,234.70938
1633,204.9822
1634,231.79309
1636,225.82846
1637,177.7801
1643,87.45504
1644,171.26212
1646,106.034904
1648,214.3816
1651,94.63006
1656,62.342766
1658,156.07791
1659,60.70087
1665,110.9007
1666,153.28372
1670,99.023506
1674,169.5275
1679,242.76346
1680,231.54555
1683,263.68445
1686,66.8994
1691,160.49664
1693,54.863644
1696,100.70113
1697,146.82605
1703,97.42931
1706,66.75268
1709,216.68118
1710,76.49987
1712,
1713,188.7583
1718,230.78851
1719,223.24118
1722,239.54562
1723,183.11093
1724,241.67628
1728,41.844696
1730,84.0825
1732,58.690536
1737,47.077194
1745,59.66816
1747,96.35551
1748,78.0147
1755,141.49768
1759,88.126976
1761,229.65445
1764,184.27943
1765,215.74075
1766,51.10605
1768,64.87612
1770,74.926315
1771,189.34158
1774,124.71169
1785,185.10794
1788,252.74466
1792,90.61235
1794,194.33481
1797,170.19476
1798,42.833527
1799,267.62265
1802,158.00468
1806,83.870224
1808,78.69477
1810,235.54077
1818,40.916706
1819,254.84589
1820,263.64124
1822,214.57625
1826,222.55582
1827,177.0823
1835,80.26348
1841,131.87553
1842,114.89161
1843,97.30546
1846,54.428757
1849,56.930794
1850,256.77353
1851,118.64605
1857,
1858,184.92148
1860,137.20499
1861,208.06744
1864,103.19717
1869,238.83847
1871,
1872,117.15165
1875,57.458878
1878,262.25256
1879,223.40048
1885,48.838478
1888,101.51913
1889,76.18602
1890,154.20816
1896,142.4316
1897,248.25974
1898,
1900,87.746574
1905,83.39488
1908,109.39318
1909,171.30185
1913,
1918,118.256035
1922,277.8682
1923,195.31136
1925,226.93082
1926,144.66112
1927,230.31943
1930,215.09863
1935,91.90104
1939,109.66397
1942,137.9499
1943,
1948,245.64828
1949,219.60504
1951,145.47116
1953,143.67487
1959,
1963,65.01641
1967,164.93848
1973,214.40128
1975,101.789986
1976,65.02857
1990,140.84512
1993,132.36203
1997,89.06751
1999,194.19534
2001,198.48416
2004,62.9712
2010,151.16393
2013,183.65562
2017,250.32617
2021,75.91953
2023,83.73139
2026,219.33679
2037,73.205635
2039,81.19924
2041,72.27832
2046,61.300133
2050,103.697754
2060,213.7337
2067,146.16675
2069,199.20718
2072,221.02014
2074,205.95657
2079,168.7167
2083,84.69786
2085,112.20786
2087,93.87159
2093,188.2984
2094,71.584595
2097,96.82734
2103,121.00671
2104,
2107,243.60081
2108,28.918486
2110,20.113598
2115,211.15611
2117,64.32465
2125,230.69638
2127,270.73035
2133,63.78911
2134,271.80508
2135,154.0519
2141,237.94812
2143,76.25236
2145,50.111317
2146,94.63755
2147,217.74814
2148,
2149,
2165,123.191765
2166,192.43121
2177,109.32391
