id,count
0,84.317444
1,293.30334
2,47.662766
4,91.34422
5,90.46195
10,129.66893
11,169.20345
12,320.95172
15,66.80603
17,21.963305
18,278.75098
23,252.23767
25,205.87943
26,67.79554
31,221.13129
39,272.46054
40,52.047974
41,167.6175
42,280.83096
43,200.23193
51,293.92633
52,65.706375
54,84.266884
60,173.77533
61,222.20651
62,165.82004
63,43.717743
65,134.21794
66,117.99467
68,260.2833
71,59.119934
80,77.67144
82,78.88715
94,216.24596
98,246.26268
101,74.974174
102,202.07603
107,111.87762
112,358.38153
113,81.68179
115,-1.9805491
116,181.4426
120,89.66848
121,84.77102
122,301.78973
132,218.78343
143,29.290205
147,65.45705
150,58.152657
151,58.07047
152,290.26794
153,80.425735
155,76.09684
156,120.304115
159,252.05904
161,79.615425
163,71.005135
177,209.75859
186,84.221405
188,61.369743
190,74.59298
191,89.701645
192,229.00882
195,289.36053
200,236.73813
209,279.3666
210,75.41038
211,325.75592
214,195.6544
215,76.95822
218,172.06903
219,40.589397
222,93.135216
225,58.014854
228,290.16586
236,263.0668
241,69.36291
242,236.0183
243,275.7471
245,66.513725
247,250.25381
251,243.02194
252,77.848526
253,56.314255
254,72.94804
258,249.04996
260,60.165833
261,247.2606
265,58.748802
266,254.72128
267,255.346
269,202.04749
270,71.919716
275,158.83203
278,77.59121
279,47.922813
286,104.66123
287,68.18427
288,213.03476
289,220.08278
293,74.12331
294,240.67876
297,-8.984018
302,103.705925
303,72.19408
304,100.05143
307,140.29051
309,63.13808
311,282.79962
312,122.1271
314,275.53925
315,275.91025
319,229.66174
322,163.1069
323,63.181126
325,230.7417
327,256.42676
330,58.725742
332,252.71683
333,69.91969
338,162.5989
341,70.1593
345,151.92741
348,199.31189
349,87.45354
350,116.33641
352,50.820107
355,46.167313
356,243.42583
358,61.69054
363,218.07245
369,253.44691
371,58.36281
372,247.54996
375,277.68198
380,216.061
388,75.98637
391,255.37344
392,247.84529
393,297.41122
394,87.994316
396,60.11535
401,63.191784
407,40.81766
409,68.29678
410,127.866745
416,116.40937
418,127.67448
420,230.79184
421,325.00458
422,245.18565
424,270.1205
428,264.3103
429,304.32043
431,207.70003
435,4.454317
439,101.94783
441,26.749819
447,68.00672
449,255.28737
451,277.62613
452,82.01444
454,235.9327
458,330.01993
463,206.28188
467,66.517876
470,173.21478
471,182.02084
474,277.39526
478,84.78854
483,103.53748
484,206.88708
485,78.3937
486,192.03543
491,121.2591
494,98.49179
495,224.49286
497,205.80138
499,275.43124
515,149.34486
518,226.74991
521,96.39767
525,258.40927
529,266.62537
532,186.80708
534,61.785473
540,71.32818
544,269.82733
547,217.98987
549,79.24178
563,51.834034
564,264.636
567,108.057945
572,181.25499
577,237.99852
578,281.799
585,268.1789
588,258.7864
589,201.87198
590,136.7583
592,78.90117
594,175.0228
596,69.49896
598,284.10504
599,208.44327
605,85.09808
606,183.3623
607,240.95631
608,236.42017
609,68.5118
610,252.27992
611,105.08283
614,224.76
615,216.27357
616,266.304
617,197.19582
618,235.8286
624,111.57349
629,229.1293
631,87.3865
633,89.55537
637,73.63507
638,144.6197
643,46.08116
644,209.3692
645,63.96608
646,220.76732
648,198.23218
650,71.32433
651,96.854195
652,270.98627
656,194.52158
657,84.34064
659,70.74566
660,222.06963
662,140.56754
665,302.98254
675,293.4229
681,193.80664
682,215.80553
685,73.10576
686,253.95068
689,69.26687
696,171.19156
703,208.31003
704,123.62241
705,195.9274
714,226.03558
717,78.89109
718,83.1554
720,71.991486
721,322.02322
723,212.76746
726,95.06072
728,212.51129
730,101.572655
731,81.54072
734,269.7879
737,60.548775
738,71.793236
745,263.93506
746,81.74354
749,245.51529
752,68.527824
753,86.010956
758,216.78546
765,86.645744
766,296.02823
768,66.88534
769,238.64294
774,231.72766
775,117.06336
781,41.862556
784,285.7765
794,96.90136
795,260.8088
796,71.43397
802,129.11066
803,101.67986
805,67.336754
806,264.66418
807,129.70248
809,59.553516
810,248.37122
812,89.429985
814,105.46185
818,260.1201
819,281.81525
825,-12.3393955
836,101.26191
839,194.89734
847,257.9108
848,88.75176
851,230.974
852,189.15205
853,26.06012
857,211.32816
858,85.9363
859,224.14857
861,-3.8691084
867,186.12476
870,237.32051
871,236.55461
872,329.2979
874,323.75815
881,264.27985
886,176.5494
890,56.67132
895,212.72491
899,63.373573
900,267.2136
901,246.28491
902,265.8986
903,80.311226
913,250.54352
918,257.2632
923,198.64948
924,65.69933
926,54.71147
927,72.94225
930,207.82335
934,59.474876
937,225.29076
939,167.66664
941,85.446976
942,307.72345
946,245.84518
950,135.3008
953,71.46843
959,40.562733
961,54.83791
962,94.7079
964,99.924515
969,220.64017
971,170.95279
976,71.46488
978,236.91058
980,254.66644
981,226.93814
990,275.6563
993,67.18668
996,72.700485
998,299.5924
999,230.38753
1006,179.17493
1008,72.55581
1013,75.65095
1015,113.6987
1016,181.45895
1022,256.1409
1026,238.62709
1028,295.07953
1031,0.72435975
1034,66.83025
1037,283.88815
1040,87.35252
1042,69.93684
1046,97.36298
1048,121.27886
1049,192.04404
1050,70.625725
1051,269.7242
1052,236.2425
1055,94.118034
1060,194.32901
1064,95.97664
1066,70.878334
1071,169.2628
1073,72.92108
1089,281.229
1091,144.63837
1092,62.08885
1093,236.2732
1096,259.10577
1097,236.74852
1098,54.16906
1099,72.1957
1102,292.72662
1107,85.92807
1109,84.9994
1111,19.751722
1112,151.54929
1114,319.50146
1116,281.15213
1117,204.9844
1118,78.71292
1122,218.18248
1124,226.91255
1127,102.66424
1133,292.09644
1134,68.10697
1135,198.00468
1139,264.9637
1143,68.09156
1150,92.31704
1151,137.41174
1153,259.48483
1155,68.63311
1162,59.46104
1163,227.46701
1166,-0.65640473
1171,71.68662
1172,57.374626
1173,251.90488
1174,91.20564
1177,111.24745
1178,140.54869
1184,90.51856
1185,144.19954
1186,97.49666
1187,269.32266
1188,273.77225
1191,210.92108
1207,124.89037
1213,81.461006
1215,197.67647
1223,281.25388
1227,148.19357
1236,65.3533
1237,42.92965
1238,102.14176
1241,64.10913
1248,72.53139
1250,61.07154
1251,255.39867
1253,103.00669
1255,131.89453
1257,292.4749
1261,128.83215
1262,300.74738
1265,211.32458
1273,245.56013
1277,237.67763
1278,157.58458
1280,93.844
1284,181.12833
1285,293.70065
1288,88.05537
1295,138.39952
1297,327.06702
1299,252.88727
1304,238.36406
1308,71.39489
1310,123.84349
1311,170.52324
1314,86.74663
1315,140.63345
1318,14.043211
1320,293.1872
1321,269.98563
1322,234.88554
1330,204.71985
1333,216.20212
1334,240.00131
1341,234.86055
1344,189.27197
1351,250.0217
1354,51.078094
1356,73.431435
1363,159.85799
1365,219.21066
1369,190.82988
1373,104.8066
1375,154.1726
1377,50.301376
1379,238.80641
1380,250.95187
1381,108.02844
1384,203.20395
1390,257.5376
1393,244.40352
1395,63.232704
1399,256.064
1400,93.984245
1401,105.88183
1404,239.5039
1408,83.38146
1409,10.605049
1413,233.69238
1416,269.03394
1418,126.34916
1423,89.5682
1424,58.34839
1425,73.77744
1433,301.44153
1434,188.55698
1436,262.70624
1442,244.62135
1444,54.737324
1445,201.02087
1452,285.96765
1455,213.86835
1462,76.216606
1467,16.344156
1472,82.6252
1475,112.91694
1493,178.92276
1501,235.41985
1503,275.06625
1504,294.0244
1505,52.745403
1511,285.45825
1512,54.129356
1513,185.51082
1514,104.324585
1528,309.31216
1533,311.02484
1534,53.498425
1536,216.22424
1537,73.465706
1539,120.5664
1550,226.61174
1552,215.86111
1554,236.27863
1555,278.67737
1556,45.203453
1559,64.32912
1563,283.8943
1566,261.97943
1567,146.86438
1568,81.90966
1571,244.03093
1572,57.390446
1574,55.89724
1577,87.90475
1583,52.56556
1585,80.38818
1586,242.52245
1587,242.51758
1596,219.967
1602,77.26229
1604,82.90121
1605,57.04015
1610,277.7547
1611,137.1798
1616,82.13014
1617,147.35794
1618,65.17035
1622,65.72727
1623,53.215374
1628,276.20285
1631,61.490524
1632,247.06212
1633,243.45007
1634,297.784
1636,250.29825
1637,171.4564
1643,88.324684
1644,150.02516
1646,113.98583
1648,212.07996
1651,88.91219
1656,70.89791
1658,169.33852
1659,58.482594
1665,88.68739
1666,162.6998
1670,100.6257
1674,214.23584
1679,287.22632
1680,273.56058
1683,282.54318
1686,56.39361
1691,151.82812
1693,54.21806
1696,80.80559
1697,121.15391
1703,86.884056
1706,50.401676
1709,242.39673
1710,75.063934
1712,260.29333
1713,203.55034
1718,309.90967
1719,232.0055
1722,260.13635
1723,209.16798
1724,261.2443
1728,53.228043
1730,85.04555
1732,58.63999
1737,40.62625
1745,56.52781
1747,77.36649
1748,83.33193
1755,134.1345
1759,83.364655
1761,259.92636
1764,223.2904
1765,215.25879
1766,57.498646
1768,63.431904
1770,70.49267
1771,200.14044
1774,110.092735
1785,190.77606
1788,292.4371
1792,75.14825
1794,240.92535
1797,154.48935
1798,48.30617
1799,288.43616
1802,153.01622
1806,69.615005
1808,81.6513
1810,252.79836
1818,6.390831
1819,292.871
1820,266.3944
1822,224.64413
1826,279.63214
1827,264.08005
1835,80.055
1841,136.39847
1842,146.10721
1843,100.2415
1846,51.20553
1849,57.721046
1850,311.61078
1851,118.13583
1857,53.75855
1858,203.22134
1860,112.81168
1861,261.36655
1864,87.43738
1869,281.5661
1871,87.93261
1872,4.410942
1875,62.968876
1878,325.8872
1879,252.08986
1885,48.999893
1888,102.99494
1889,59.394207
1890,131.82819
1896,184.14996
1897,290.93713
1898,200.44034
1900,84.24857
1905,74.01085
1908,93.30235
1909,140.89833
1913,78.7738
1918,116.69003
1922,327.09387
1923,183.45786
1925,239.21152
1926,183.73917
1927,271.52698
1930,239.15399
1935,76.77963
1939,106.143875
1942,120.62913
1943,255.64017
1948,336.66156
1949,240.12779
1951,148.01378
1953,133.1178
1959,220.57632
1963,65.723114
1967,210.30545
1973,240.69356
1975,89.651764
1976,38.71634
1990,137.74109
1993,130.51497
1997,80.32422
1999,186.59868
2001,232.08249
2004,65.88105
2010,153.09048
2013,182.84004
2017,267.38028
2021,118.38651
2023,74.6895
2026,223.25604
2037,72.28034
2039,82.356445
2041,65.37906
2046,70.51202
2050,84.21886
2060,244.42688
2067,147.89041
2069,245.42691
2072,252.91507
2074,228.70067
2079,177.39972
2083,67.60997
2085,89.69187
2087,70.62141
2093,190.30687
2094,72.64485
2097,81.95821
2103,104.6917
2104,59.16815
2107,287.82367
2108,46.462204
2110,30.080671
2115,282.78192
2117,63.530655
2125,277.89813
2127,315.08234
2133,56.861824
2134,294.84952
2135,156.79776
2141,277.6695
2143,64.05816
2145,51.327873
2146,94.55755
2147,243.62411
2148,84.07269
2149,52.018867
2165,126.636086
2166,217.30753
2177,103.79429
