id,count
0,91.37709
1,219.77303
2,72.43654
4,104.82511
5,100.032
10,131.58217
11,133.50763
12,202.69398
15,67.5556
17,33.945995
18,208.00885
23,200.55428
25,157.51302
26,80.12483
31,187.51573
39,177.47728
40,51.790535
41,139.5849
42,
43,173.52641
51,205.95207
52,59.16538
54,83.62198
60,162.39
61,179.14673
62,143.40625
63,44.45051
65,139.06506
66,127.50802
68,171.99542
71,54.006363
80,87.461174
82,
94,182.46254
98,196.46317
101,78.92735
102,169.79167
107,110.808945
112,211.6385
113,68.85968
115,
116,160.32306
120,92.87999
121,63.26319
122,215.86462
132,163.16866
143,55.31738
147,
150,68.0726
151,71.74104
152,201.63158
153,92.85429
155,76.976845
156,117.043884
159,189.52827
161,90.567474
163,88.92353
177,171.39977
186,78.772766
188,72.90532
190,84.86438
191,90.554924
192,166.68819
195,205.55402
200,168.88332
209,202.39941
210,62.15467
211,217.81166
214,160.8215
215,89.399826
218,143.86119
219,45.539253
222,103.77389
225,58.84583
228,214.69524
236,201.82607
241,82.451195
242,175.62744
243,211.08986
245,77.84579
247,206.6415
251,178.79245
252,87.78266
253,68.504
254,71.48748
258,200.8676
260,
261,174.28532
265,72.99316
266,194.13359
267,183.06136
269,164.06628
270,
275,144.41058
278,82.25931
279,54.881878
286,107.225815
287,70.53445
288,193.71751
289,168.32578
293,87.7349
294,170.87927
297,
302,104.95481
303,69.29943
304,105.574036
307,138.93631
309,65.97099
311,196.64581
312,133.2891
314,201.40285
315,206.20139
319,182.8676
322,152.77994
323,
325,179.72179
327,192.91394
330,62.56385
332,191.1416
333,83.9442
338,157.46347
341,80.76396
345,145.74825
348,152.04016
349,99.52925
350,125.40904
352,
355,47.139236
356,
358,
363,167.90106
369,185.96991
371,70.33481
372,186.4533
375,209.21812
380,177.14287
388,87.41004
391,
392,169.62769
393,206.7802
394,86.8983
396,66.24712
401,57.628788
407,51.038242
409,91.679405
410,128.8913
416,106.04517
418,123.35787
420,186.49585
421,199.00867
422,182.70058
424,212.4847
428,181.53091
429,201.97076
431,155.93321
435,17.507393
439,113.39938
441,54.062054
447,74.377846
449,183.39575
451,195.72046
452,82.186844
454,168.35222
458,204.36919
463,174.4987
467,71.8685
470,132.2305
471,152.9668
474,201.60147
478,95.03038
483,102.594055
484,156.47047
485,87.05768
486,168.18283
491,121.53169
494,101.3932
495,175.77567
497,173.06401
499,200.62343
515,136.39174
518,179.73666
521,104.38092
525,
529,194.8889
532,167.66331
534,65.83249
540,82.001335
544,209.59473
547,179.5812
549,98.566864
563,59.63929
564,197.74826
567,106.11792
572,152.86504
577,168.62643
578,211.95819
585,199.45853
588,190.93854
589,166.08788
590,134.97414
592,76.4024
594,135.35469
596,71.32063
598,197.12065
599,176.2809
605,81.49008
606,150.53531
607,180.8595
608,186.19513
609,
610,191.36163
611,100.880684
614,
615,167.28781
616,189.62914
617,155.7134
618,178.70287
624,110.6074
629,186.03445
631,104.03175
633,86.17362
637,78.73738
638,140.56879
643,
644,167.9165
645,67.027084
646,166.43051
648,160.02837
650,78.62663
651,96.466805
652,215.19643
656,150.38597
657,98.28157
659,75.50898
660,162.75386
662,146.66142
665,205.0662
675,
681,158.11879
682,178.67072
685,72.03107
686,196.5876
689,73.01039
696,160.27873
703,173.34949
704,119.42163
705,151.2904
714,180.09865
717,73.94044
718,79.41273
720,82.839874
721,211.43364
723,187.63002
726,90.93859
728,175.57104
730,101.95349
731,84.65637
734,213.20358
737,58.991467
738,81.992615
745,190.898
746,76.026794
749,178.30463
752,67.55258
753,78.57483
758,181.07463
765,85.414505
766,195.83212
768,71.857506
769,193.09322
774,176.88023
775,122.671295
781,
784,197.97849
794,108.693565
795,210.24535
796,75.009155
802,129.66707
803,109.83067
805,65.21849
806,208.37807
807,128.11525
809,54.495197
810,192.46321
812,86.723
814,108.15227
818,187.96556
819,206.71094
825,1.3564708
836,83.11454
839,161.55055
847,202.80525
848,82.91433
851,172.59048
852,169.51405
853,53.082096
857,181.02037
858,100.091576
859,186.02592
861,8.349539
867,145.03993
870,165.71275
871,200.42885
872,214.78127
874,215.96606
881,204.59792
886,165.77942
890,
895,173.77097
899,79.7021
900,195.22813
901,204.63438
902,192.03589
903,90.34634
913,207.94371
918,201.05325
923,157.05267
924,70.16664
926,65.42909
927,83.24692
930,167.18306
934,51.796032
937,162.25847
939,136.47066
941,94.93153
942,216.81407
946,190.077
950,126.476036
953,77.645035
959,51.573856
961,47.86956
962,88.31152
964,103.15488
969,162.58754
971,158.86432
976,70.05157
978,187.27922
980,192.47021
981,169.43556
990,210.65717
993,70.7124
996,83.58838
998,208.43387
999,187.46732
1006,158.60612
1008,78.45527
1013,85.74749
1015,120.74296
1016,160.06184
1022,202.80284
1026,176.02434
1028,204.68744
1031,48.311493
1034,
1037,195.2255
1040,
1042,78.89165
1046,107.933014
1048,119.236855
1049,153.86159
1050,
1051,195.58607
1052,192.93242
1055,104.15047
1060,167.77287
1064,107.46861
1066,65.43799
1071,162.04828
1073,75.507095
1089,187.2094
1091,126.15316
1092,72.817184
1093,198.4912
1096,196.55655
1097,170.93344
1098,67.92125
1099,78.61352
1102,209.31386
1107,87.155464
1109,84.26051
1111,62.505817
1112,146.2256
1114,221.89188
1116,201.70366
1117,163.58699
1118,78.19986
1122,
1124,177.17027
1127,99.12336
1133,193.72366
1134,68.94752
1135,151.58292
1139,196.03099
1143,
1150,93.603584
1151,137.08186
1153,200.14363
1155,77.31273
1162,76.25755
1163,173.31
1166,13.46547
1171,89.758736
1172,61.29497
1173,199.31938
1174,99.943596
1177,121.47958
1178,116.59245
1184,92.454216
1185,143.18034
1186,94.147896
1187,196.86913
1188,209.08316
1191,172.9845
1207,129.66985
1213,95.27646
1215,169.89607
1223,197.3615
1227,147.13478
1236,
1237,
1238,105.32731
1241,56.13854
1248,84.6335
1250,65.32836
1251,188.3783
1253,104.56012
1255,130.2774
1257,199.76237
1261,112.901825
1262,203.95403
1265,158.20615
1273,204.58698
1277,182.13594
1278,132.84871
1280,97.04612
1284,154.47758
1285,217.13037
1288,96.30634
1295,137.2088
1297,220.72655
1299,201.39836
1304,166.86142
1308,79.3232
1310,122.94599
1311,149.20348
1314,95.18025
1315,129.85974
1318,33.31184
1320,219.98543
1321,200.57811
1322,171.20929
1330,160.8848
1333,185.86955
1334,163.23276
1341,171.20209
1344,146.83435
1351,184.38696
1354,77.90028
1356,
1363,148.5192
1365,176.13594
1369,158.68149
1373,107.80655
1375,149.24496
1377,60.487476
1379,185.41937
1380,194.69221
1381,106.2684
1384,168.13812
1390,188.26779
1393,193.40376
1395,
1399,196.80086
1400,91.80489
1401,112.620155
1404,189.53499
1408,72.13348
1409,25.72868
1413,171.05641
1416,190.07834
1418,116.10495
1423,86.16699
1424,63.647865
1425,61.33484
1433,210.42961
1434,168.98592
1436,202.55685
1442,184.09657
1444,68.538826
1445,157.82271
1452,188.56569
1455,186.91927
1462,
1467,30.92298
1472,91.53793
1475,112.85306
1493,142.94829
1501,181.52061
1503,197.62248
1504,208.29292
1505,55.86604
1511,203.64796
1512,
1513,149.85461
1514,104.2901
1528,199.42421
1533,216.40015
1534,69.65365
1536,175.67107
1537,73.8858
1539,129.70126
1550,173.53127
1552,173.0278
1554,187.3976
1555,202.96397
1556,67.77544
1559,58.67787
1563,189.82141
1566,184.34502
1567,125.34232
1568,72.18057
1571,182.37569
1572,72.18743
1574,
1577,90.31396
1583,78.41021
1585,93.92009
1586,173.63338
1587,192.51974
1596,171.32486
1602,64.68421
1604,86.09787
1605,63.0589
1610,206.12169
1611,127.271545
1616,83.75206
1617,140.4443
1618,66.74417
1622,65.76337
1623,52.56618
1628,203.16454
1631,54.89647
1632,191.926
1633,184.38074
1634,201.41
1636,193.1155
1637,160.53471
1643,96.9798
1644,139.39513
1646,113.359344
1648,185.2015
1651,86.78233
1656,72.041794
1658,149.89146
1659,72.09376
1665,93.12739
1666,147.39499
1670,106.32321
1674,158.32591
1679,206.76006
1680,198.5091
1683,214.61334
1686,63.792698
1691,133.89131
1693,65.5412
1696,80.53673
1697,119.68467
1703,87.19889
1706,58.337414
1709,178.41228
1710,88.58309
1712,
1713,157.67746
1718,207.61401
1719,188.04851
1722,200.16563
1723,155.49309
1724,212.48788
1728,55.93493
1730,94.34636
1732,69.73491
1737,43.369705
1745,59.804993
1747,79.06647
1748,82.45455
1755,126.5431
1759,87.74637
1761,190.53217
1764,170.98488
1765,179.50986
1766,56.555065
1768,74.59402
1770,85.38673
1771,162.50215
1774,109.764984
1785,171.52371
1788,213.27516
1792,75.20401
1794,178.18478
1797,143.3688
1798,46.667694
1799,212.56343
1802,129.09918
1806,68.20184
1808,89.410034
1810,195.49678
1818,43.47742
1819,214.49739
1820,210.0107
1822,181.40315
1826,195.09769
1827,164.45824
1835,90.90733
1841,132.43701
1842,119.39123
1843,106.94922
1846,65.2901
1849,61.96646
1850,211.60733
1851,120.24975
1857,
1858,159.61568
1860,113.84338
1861,191.2873
1864,86.63835
1869,202.67863
1871,
1872,38.08498
1875,67.45646
1878,217.13101
1879,191.95552
1885,56.079483
1888,111.59326
1889,57.08847
1890,131.41165
1896,142.67905
1897,204.96797
1898,
1900,99.764854
1905,74.87402
1908,92.40643
1909,139.75868
1913,
1918,124.59371
1922,220.13037
1923,159.82112
1925,195.19196
1926,145.12584
1927,202.939
1930,182.38345
1935,77.36665
1939,114.15362
1942,121.03584
1943,
1948,217.80327
1949,185.67984
1951,132.43018
1953,136.71466
1959,
1963,76.95293
1967,160.04749
1973,177.31522
1975,84.944466
1976,54.244373
1990,135.06064
1993,129.86296
1997,76.68877
1999,159.45412
2001,179.95874
2004,67.181564
2010,125.85999
2013,169.5478
2017,210.75159
2021,106.37119
2023,70.080185
2026,184.33658
2037,69.892006
2039,92.99766
2041,66.33083
2046,71.18502
2050,87.0254
2060,183.3628
2067,135.03368
2069,171.82118
2072,191.01558
2074,175.57098
2079,142.79929
2083,76.77305
2085,93.01858
2087,63.849625
2093,166.0798
2094,82.68773
2097,79.127785
2103,106.20703
2104,
2107,205.19832
2108,46.570442
2110,37.26981
2115,193.7266
2117,76.507065
2125,200.04689
2127,216.03294
2133,53.824898
2134,215.53659
2135,136.65262
2141,196.40988
2143,72.00715
2145,59.88988
2146,104.64775
2147,183.29909
2148,
2149,
2165,120.963394
2166,175.69739
2177,104.79922
