id,count
0,104.04175
1,300.7067
2,53.55727
4,103.87318
5,27.024181
10,137.04242
11,155.80641
12,296.81525
15,90.30617
17,-40.22239
18,292.03046
23,275.57092
25,53.288853
26,115.55519
31,235.95677
39,133.08107
40,51.43189
41,103.22829
42,
43,194.67778
51,277.01993
52,138.84445
54,83.97786
60,186.65652
61,128.08923
62,135.19162
63,58.599373
65,120.13787
66,117.82727
68,123.13777
71,82.704346
80,122.788635
82,
94,233.52333
98,270.70218
101,83.156586
102,196.17998
107,90.00102
112,197.54668
113,53.595596
115,
116,169.36247
120,108.92069
121,61.953655
122,289.72156
132,160.60835
143,40.435448
147,
150,79.757515
151,80.570786
152,265.98782
153,123.930435
155,77.367516
156,119.0585
159,254.17497
161,99.98885
163,96.61727
177,218.19092
186,102.60423
188,72.791
190,110.78117
191,99.8287
192,99.640686
195,239.67369
200,153.63902
209,265.52634
210,13.111679
211,152.04349
214,119.36805
215,117.12202
218,125.03342
219,21.246716
222,118.50624
225,110.87596
228,303.41122
236,278.94424
241,95.56933
242,200.93016
243,305.49295
245,76.52087
247,282.96942
251,194.19807
252,110.76813
253,37.39314
254,108.00619
258,278.52094
260,
261,142.81648
265,67.22996
266,244.35902
267,88.55889
269,189.67201
270,
275,127.40622
278,56.761055
279,34.7689
286,137.31313
287,65.053055
288,268.71036
289,162.34174
293,109.210335
294,100.84996
297,
302,145.51419
303,74.431526
304,63.67416
307,136.15807
309,76.210884
311,260.96
312,74.34601
314,255.50615
315,289.9559
319,235.62183
322,159.51042
323,
325,170.05402
327,245.47725
330,60.72164
332,256.95526
333,102.56885
338,179.99548
341,88.673134
345,130.00183
348,145.45157
349,114.218254
350,112.31488
352,
355,112.49106
356,
358,
363,174.53593
369,239.33255
371,99.960106
372,148.7503
375,284.96747
380,113.75777
388,105.043526
391,
392,174.60886
393,278.8599
394,119.119896
396,25.904829
401,132.81331
407,34.28736
409,69.19739
410,97.79669
416,125.217834
418,136.18703
420,246.27963
421,144.28926
422,194.68327
424,301.84958
428,94.9066
429,186.80449
431,142.0791
435,-62.157516
439,106.90844
441,-9.439846
447,122.95303
449,105.736404
451,195.79538
452,69.40943
454,183.46843
458,280.67773
463,218.50592
467,53.702248
470,119.98537
471,157.94829
474,264.05823
478,88.518555
483,139.79456
484,95.45132
485,106.6508
486,218.15582
491,91.4225
494,124.38183
495,80.46704
497,189.90802
499,145.09203
515,96.55714
518,215.78072
521,117.1149
525,
529,251.60654
532,196.49908
534,30.244936
540,97.13899
544,295.65408
547,227.5936
549,81.80023
563,43.15924
564,260.82568
567,71.01843
572,56.5204
577,79.14161
578,300.83173
585,155.79964
588,127.812485
589,145.55992
590,128.39275
592,43.871857
594,98.60114
596,132.16647
598,122.85975
599,227.07079
605,58.17296
606,129.74054
607,193.15451
608,247.22534
609,
610,247.85002
611,99.327354
614,
615,167.16306
616,233.65782
617,152.01459
618,149.59341
624,112.8751
629,225.70872
631,104.851105
633,79.69999
637,41.688927
638,95.87317
643,
644,166.94482
645,61.54954
646,182.87485
648,171.38657
650,82.320984
651,144.03802
652,285.58978
656,123.81966
657,100.22927
659,126.92891
660,85.40283
662,152.7615
665,267.23932
675,
681,177.21573
682,184.55418
685,67.94508
686,269.23306
689,86.50776
696,181.82481
703,193.60298
704,60.04752
705,134.62405
714,232.13513
717,133.19444
718,51.467205
720,102.606155
721,286.41193
723,255.54036
726,87.9429
728,97.36159
730,103.002106
731,60.29405
734,301.40915
737,85.924095
738,99.67915
745,123.73808
746,45.33409
749,215.60945
752,93.434425
753,84.01553
758,242.1644
765,68.887665
766,151.24895
768,83.280495
769,257.9343
774,196.83083
775,126.66501
781,
784,258.55695
794,124.8451
795,286.63965
796,38.773243
802,67.77915
803,113.837944
805,37.359413
806,264.9555
807,106.358795
809,127.168015
810,238.90227
812,146.83325
814,89.16445
818,240.71341
819,285.67142
825,7.864071
836,63.319218
839,169.02425
847,281.91016
848,152.9595
851,85.837585
852,204.08269
853,11.726341
857,233.52686
858,79.51936
859,209.5317
861,-62.406567
867,120.97958
870,132.32846
871,262.8255
872,294.26474
874,304.1966
881,290.79285
886,177.47829
890,
895,209.88307
899,60.30447
900,244.22658
901,271.58728
902,262.23196
903,111.227356
913,291.74466
918,281.97308
923,142.64429
924,25.325474
926,47.65449
927,104.78812
930,140.29884
934,121.929
937,123.48433
939,122.527054
941,124.320244
942,293.35385
946,172.1533
950,113.24432
953,141.23605
959,3.5789452
961,107.90626
962,67.5142
964,84.74492
969,154.09593
971,190.60818
976,78.271515
978,253.93954
980,217.0879
981,202.2325
990,276.35605
993,41.015385
996,95.08317
998,148.31177
999,253.23894
1006,168.33783
1008,91.08991
1013,111.1395
1015,52.6899
1016,59.790047
1022,268.20657
1026,164.99582
1028,268.4717
1031,35.771984
1034,
1037,245.59111
1040,
1042,77.93644
1046,128.45943
1048,96.52244
1049,169.64455
1050,
1051,178.16249
1052,253.10149
1055,125.69453
1060,212.53778
1064,119.233025
1066,56.546574
1071,187.9387
1073,107.375854
1089,137.98007
1091,83.51883
1092,78.146835
1093,261.73575
1096,197.13028
1097,188.28485
1098,60.850048
1099,84.00189
1102,268.49368
1107,161.69827
1109,81.13954
1111,60.941044
1112,136.65645
1114,311.12683
1116,257.34964
1117,69.89725
1118,125.68846
1122,
1124,226.31375
1127,87.688705
1133,147.7549
1134,30.611423
1135,118.78513
1139,157.20767
1143,
1150,119.75624
1151,114.075165
1153,253.15433
1155,72.45442
1162,86.66137
1163,197.37335
1166,-30.401886
1171,83.587135
1172,57.169746
1173,280.37793
1174,123.294464
1177,118.86977
1178,123.540955
1184,150.98553
1185,150.42757
1186,96.83021
1187,256.50238
1188,290.3279
1191,213.42612
1207,145.70316
1213,116.82047
1215,179.03494
1223,229.02965
1227,129.28456
1236,
1237,
1238,127.21993
1241,5.957882
1248,108.9695
1250,65.22874
1251,247.6982
1253,80.24898
1255,124.18089
1257,277.53656
1261,100.04095
1262,203.46016
1265,137.46457
1273,277.25735
1277,210.27794
1278,102.82418
1280,79.75481
1284,122.54784
1285,284.7948
1288,84.51877
1295,131.77727
1297,168.95055
1299,284.03204
1304,175.31445
1308,67.89787
1310,95.76311
1311,100.52724
1314,110.67109
1315,107.26075
1318,-12.534924
1320,298.32047
1321,256.11996
1322,90.7527
1330,189.66455
1333,249.97557
1334,114.403145
1341,118.82034
