id,count
0,117.63213
1,262.4907
2,92.433266
4,132.37524
5,122.69223
10,176.98616
11,182.35304
12,225.21573
15,84.02132
17,55.75131
18,261.38028
23,255.97928
25,186.43663
26,104.90269
31,240.37686
39,207.8341
40,71.50832
41,180.74687
42,
43,224.53603
51,257.27356
52,83.506744
54,117.60113
60,212.52988
61,216.25868
62,190.83289
63,69.71146
65,183.45924
66,169.06534
68,205.80185
71,81.848076
80,110.05541
82,
94,229.85254
98,245.6565
101,93.37676
102,218.54149
107,151.40265
112,243.4404
113,86.33143
115,
116,209.26933
120,136.11943
121,85.445625
122,266.73264
132,210.82774
143,81.99332
147,
150,79.08669
151,95.094765
152,252.63869
153,138.05441
155,89.14756
156,163.42877
159,243.06729
161,133.2976
163,130.41187
177,221.04361
186,112.00945
188,112.22434
190,127.32373
191,116.40162
192,194.63533
195,244.65292
200,215.83435
209,253.09766
210,80.24122
211,254.03107
214,204.58232
215,115.94307
218,173.60138
219,60.23305
222,146.38295
225,82.07372
228,269.68234
236,253.35698
241,124.847916
242,222.4776
243,265.9097
245,119.972466
247,258.68286
251,223.86194
252,129.99675
253,81.84921
254,90.95582
258,249.93982
260,
261,208.0704
265,114.558624
266,247.7365
267,215.18266
269,214.8023
270,
275,174.77771
278,121.98808
279,70.79118
286,154.62314
287,111.58182
288,244.69098
289,213.05566
293,129.17763
294,198.0842
297,
302,123.8512
303,79.73824
304,129.776
307,177.9601
309,85.491875
311,244.44937
312,166.17853
314,247.12689
315,259.34738
319,232.6082
322,201.47458
323,
325,205.31586
327,247.42923
330,92.78362
332,245.77063
333,126.646416
338,194.96532
341,91.121956
345,181.56526
348,196.8754
349,143.5014
350,171.9307
352,
355,67.21905
356,
358,
363,219.57077
369,230.95436
371,80.889595
372,224.01228
375,262.47537
380,211.01692
388,128.73804
391,
392,210.26688
393,258.1545
394,108.56675
396,101.84581
401,80.619835
407,89.4597
409,132.48087
410,168.3298
416,131.14587
418,169.46085
420,238.25845
421,233.84824
422,233.24628
424,264.80173
428,213.26764
429,230.40634
431,193.07336
435,36.324394
439,158.66142
441,74.70421
447,104.56192
449,217.4863
451,235.23228
452,117.91587
454,189.04836
458,226.79846
463,216.46954
467,86.21526
470,173.315
471,202.73831
474,251.42438
478,126.94666
483,131.18933
484,179.10684
485,129.72586
486,205.42896
491,143.08914
494,114.80871
495,207.20616
497,211.30469
499,237.61382
515,173.2328
518,226.78996
521,147.89989
525,
529,243.83855
532,218.95984
534,106.84175
540,123.377945
544,266.15054
547,232.30637
549,137.54716
563,77.9155
564,240.5272
567,130.15671
572,179.26434
577,198.2897
578,265.2924
585,237.12314
588,223.72925
589,191.91966
590,179.4548
592,97.64805
594,178.06851
596,99.2704
598,225.91296
599,226.75241
605,118.01252
606,198.30438
607,219.19063
608,236.37099
609,
610,241.28241
611,143.95401
614,
615,216.0998
616,233.31903
617,197.97157
618,211.05823
624,138.08527
629,231.71248
631,145.85178
633,107.421104
637,114.67772
638,170.71515
643,
644,211.63373
645,99.41763
646,199.68626
648,207.43561
650,121.88417
651,123.6564
652,265.12595
656,195.00851
657,126.99796
659,86.58861
660,186.54752
662,186.90605
665,254.13007
675,
681,207.73157
682,223.7946
685,113.42539
686,247.01971
689,104.05684
696,207.7648
703,211.65125
704,142.61685
705,197.25168
714,229.5372
717,97.67419
718,102.056526
720,124.11805
721,255.10611
723,237.61118
726,112.404755
728,204.49504
730,127.50155
731,123.76633
734,268.8404
737,87.635925
738,123.20991
745,228.77628
746,98.06716
749,224.2673
752,89.49257
753,98.05419
758,231.55798
765,105.19047
766,226.52252
768,100.36071
769,247.15533
774,221.98293
775,165.1888
781,
784,246.92377
794,153.97726
795,259.31558
796,113.68264
802,162.2992
803,151.56879
805,85.30308
806,257.77444
807,161.65366
809,77.92019
810,238.95123
812,111.61511
814,132.96332
818,235.98196
819,250.1925
825,19.28826
836,100.68412
839,197.73486
847,255.24857
848,112.63283
851,202.44978
852,220.88803
853,77.48525
857,230.38148
858,134.39357
859,228.49963
861,26.487024
867,172.30606
870,199.9616
871,250.2287
872,270.25443
874,272.20596
881,258.0749
886,214.0745
890,
895,223.8205
899,113.23547
900,244.83572
901,253.6256
902,246.29686
903,133.2594
913,260.24744
918,253.61359
923,202.54587
924,106.60416
926,104.43609
927,124.43708
930,199.88211
934,73.8797
937,208.3259
939,178.29424
941,137.18967
942,268.41772
946,227.56956
950,155.03801
953,90.426704
959,75.84171
961,71.73504
962,130.56102
964,141.49725
969,182.11691
971,203.08917
976,98.70848
978,237.96013
980,238.60265
981,208.30194
990,258.55533
993,105.03716
996,127.116104
998,241.28108
999,237.047
1006,208.87567
1008,92.614456
1013,126.44845
1015,142.25089
1016,187.07173
1022,244.60992
1026,220.0643
1028,252.86905
1031,57.76202
1034,
1037,248.9096
1040,
1042,121.937355
1046,152.81259
1048,155.77429
1049,198.97223
1050,
1051,230.7096
1052,246.21341
1055,128.19633
1060,214.8555
1064,152.49498
1066,81.90368
1071,200.6457
1073,105.094284
1089,219.41895
1091,144.47533
1092,113.119804
1093,248.3273
1096,236.10654
1097,206.81187
1098,107.47402
1099,90.665535
1102,255.4205
1107,112.449104
1109,118.85183
1111,75.445335
1112,194.33118
1114,276.53366
1116,244.05247
1117,191.76227
1118,94.73467
1122,
1124,230.90034
1127,124.98895
1133,222.6262
1134,110.08645
1135,196.26501
1139,232.81406
1143,
1150,120.99723
