id,count
0,93.12333
1,254.42302
2,29.722172
4,98.2452
5,21.054127
10,132.8809
11,138.58543
12,234.3612
15,61.09049
17,16.067339
18,244.90845
23,242.7221
25,193.26831
26,79.11713
31,209.96292
39,204.55513
40,51.49656
41,164.92278
42,
43,196.43367
51,239.04355
52,63.132507
54,84.44848
60,174.52383
61,217.41046
62,160.83197
63,46.62075
65,139.45145
66,126.39885
68,206.48825
71,52.695377
80,88.88358
82,
94,207.25317
98,223.33221
101,58.28535
102,181.19029
107,126.825966
112,253.69057
113,54.663296
115,
116,175.36797
120,82.11896
121,60.70134
122,247.43016
132,178.38594
143,60.042175
147,
150,55.473743
151,62.03128
152,228.59543
153,82.03487
155,57.015816
156,124.73287
159,221.0862
161,77.43294
163,74.23535
177,187.96777
186,83.52643
188,59.013824
190,70.021996
191,93.36675
192,193.80539
195,234.399
200,192.1453
209,228.0111
210,47.10961
211,263.7522
214,186.4939
215,84.727615
218,166.08743
219,36.127254
222,93.66221
225,57.8771
228,257.6417
236,235.41904
241,69.16354
242,194.04028
243,255.91702
245,63.776672
247,238.6475
251,215.29704
252,75.00465
253,48.289722
254,77.09861
258,229.67593
260,
261,201.07338
265,59.0425
266,220.45926
267,221.08842
269,179.83154
270,
275,164.50034
278,73.0519
279,51.59685
286,102.13889
287,57.215668
288,222.32541
289,189.56087
293,73.89931
294,198.52043
297,
302,96.80457
303,54.902927
304,57.818985
307,143.11926
309,60.594063
311,229.31583
312,164.68317
314,227.76292
315,245.09686
319,204.21574
322,167.69202
323,
325,216.04897
327,222.6336
330,58.59087
332,226.40088
333,71.39414
338,167.9542
341,60.799446
345,174.19046
348,157.93372
349,89.179756
350,122.50114
352,
355,46.259777
356,
358,
363,192.7649
369,213.22246
371,57.049084
372,223.28055
375,243.33124
380,215.56789
388,74.977905
391,
392,202.98247
393,238.57726
394,93.16481
396,56.86664
401,59.55452
407,50.047665
409,75.3607
410,146.68709
416,118.71533
418,121.48725
420,213.82216
421,236.04181
422,214.95923
424,253.2626
428,214.14534
429,245.90755
431,182.68735
435,1.8545157
439,106.46214
441,37.34888
447,77.40372
449,225.08003
451,228.15121
452,78.10126
454,196.8508
458,239.21457
463,194.4627
467,53.34493
470,162.64311
471,161.57135
474,226.98836
478,87.85615
483,112.7218
484,183.07516
485,71.85494
486,190.02013
491,133.08029
494,91.231346
495,211.21878
497,200.06773
499,240.66893
515,150.3722
518,195.49763
521,94.60057
525,
529,215.60922
532,182.6963
534,59.2088
540,69.29491
544,256.6012
547,206.68903
549,80.90091
563,56.32959
564,227.56369
567,122.50645
572,181.32578
577,202.40396
578,253.14813
585,235.94205
588,226.54886
589,201.25822
590,134.53006
592,78.046135
594,162.94797
596,73.76107
598,239.96382
599,202.47208
605,81.410706
606,173.80785
607,214.9599
608,210.89
609,
610,213.30211
611,100.25154
614,
615,181.07343
616,211.00136
617,168.34344
618,211.01695
624,125.62636
629,201.75827
631,88.141014
633,91.349335
637,71.57241
638,167.97563
643,
644,185.64903
645,61.079586
646,193.12938
648,171.7869
650,66.09178
651,108.3589
652,242.33035
656,167.45874
657,90.443504
659,60.290436
660,185.45412
662,157.928
665,229.88068
675,
681,165.85075
682,194.76434
685,58.452663
686,226.49207
689,68.83709
696,168.59317
703,203.78151
704,138.36858
705,164.19644
714,199.41193
717,76.41839
718,85.01646
720,68.829254
721,245.95253
723,213.72197
726,95.21754
728,217.33351
730,106.896126
731,77.17939
734,260.72003
737,56.721478
738,68.460976
745,239.48705
746,80.00712
749,193.64157
752,72.45191
753,72.676865
758,203.35895
765,84.07758
766,226.4541
768,64.88706
769,228.4978
774,191.80067
775,116.666916
781,
784,225.38794
794,98.825356
795,240.33356
796,67.204704
802,161.55281
803,100.85466
805,66.1875
806,229.95699
807,147.95784
809,55.893818
810,221.78827
812,96.17818
814,119.064186
818,205.39297
819,244.04195
825,11.515914
836,20.63476
839,184.60474
847,236.10385
848,92.060646
851,206.0627
852,190.09804
853,51.478146
857,203.9748
858,88.249535
859,207.917
861,1.697247
867,163.865
870,197.0803
871,222.1564
872,257.81137
874,262.80188
881,245.3903
886,182.92276
890,
895,195.74515
899,66.650055
900,216.60724
901,230.61998
902,228.42331
903,75.25422
913,247.10426
918,236.49567
923,168.79004
924,62.684616
926,55.952442
927,69.48074
930,196.6383
934,52.481133
937,189.13606
939,146.45569
941,84.19992
942,252.92499
946,224.08023
950,143.70369
953,71.13781
959,32.226788
961,49.19182
962,85.29049
964,119.31086
969,181.79259
971,165.62994
976,66.63675
978,212.88411
980,227.85756
981,196.75734
990,241.28937
993,61.019653
996,69.43815
998,243.3528
999,211.64615
1006,173.26367
1008,61.48582
1013,71.73548
1015,136.84352
1016,193.0627
1022,232.39363
1026,208.69518
1028,239.09839
1031,43.267357
1034,
1037,228.50684
1040,
1042,66.10977
1046,97.68715
1048,127.407166
1049,165.52496
1050,
1051,224.5715
1052,219.96278
1055,102.1105
1060,180.76204
1064,97.145744
1066,58.40856
1071,191.18906
1073,74.6913
1089,219.12045
1091,139.98938
1092,59.263626
1093,223.67488
1096,232.81598
1097,199.1745
1098,56.54039
1099,58.64441
1102,238.66833
1107,95.69603
1109,84.45874
1111,48.569332
1112,150.58536
1114,266.4396
1116,224.42224
1117,195.94902
1118,74.74035
1122,
1124,205.79938
1127,114.4484
1133,238.17046
1134,63.839096
1135,175.12881
1139,233.6056
1143,
1150,99.643684
1151,137.99335
1153,229.71837
1155,63.79028
1162,61.015663
1163,188.61438
1166,18.339108
1171,71.95193
1172,58.743244
1173,234.40349
1174,97.65426
1177,117.159294
1178,142.08125
1184,85.019844
1185,147.60542
1186,96.735306
1187,220.90503
1188,246.6151
1191,197.67683
1207,133.97946
1213,84.63231
1215,203.0016
1223,232.55896
1227,152.91975
1236,
1237,
1238,97.42085
1241,41.644108
1248,72.62826
1250,57.331882
1251,217.14891
1253,116.34925
1255,150.15594
1257,243.28104
1261,123.63024
1262,232.07921
1265,180.24297
1273,234.51219
1277,197.73637
1278,152.4236
1280,80.85911
1284,185.03748
1285,243.68248
1288,92.87054
1295,139.36761
1297,257.78476
1299,238.87878
1304,192.97185
1308,64.64599
1310,139.54332
1311,166.11823
1314,80.82388
1315,151.89961
1318,27.451557
1320,257.819
1321,223.82042
1322,201.60826
1330,185.55609
1333,213.24466
1334,186.21786
1341,199.91422
1344,150.9451
1351,204.60919
1354,94.03215
1356,
1363,161.54242
1365,212.99368
1369,173.13533
1373,115.97005
1375,156.74872
1377,54.656857
1379,210.50592
1380,232.32455
1381,119.021614
1384,184.30096
1390,217.13655
1393,223.71214
1395,
1399,219.75816
1400,85.75177
1401,106.90731
1404,218.88824
1408,71.94372
1409,32.998047
1413,194.39021
