id,count
0,88
1,128
2,84
4,92
5,50
10,158
11,131
12,218
15,115
17,36
18,252
23,165
25,90
26,29
31,213
39,95
40,12
41,90
42,285
43,247
51,194
52,185
54,7
60,162
61,89
62,117
63,13
65,133
66,136
68,90
71,31
80,29
82,51
94,147
98,282
101,88
102,117
107,135
112,125
113,88
115,45
116,106
120,106
121,224
122,161
132,213
143,88
147,40
150,19
151,78
152,225
153,117
155,92
156,1
159,165
161,185
163,32
177,135
186,13
188,21
190,47
191,73
192,257
195,193
200,182
209,236
210,21
211,232
214,50
215,88
218,83
219,45
222,36
225,13
228,249
236,255
241,20
242,90
243,149
245,27
247,213
251,165
252,36
253,88
254,77
258,282
260,28
261,112
265,48
266,212
267,117
269,135
270,51
275,93
278,136
279,32
286,106
287,16
288,133
289,136
293,21
294,138
297,45
302,115
303,14
304,50
307,117
309,19
311,242
312,132
314,286
315,149
319,150
322,106
323,60
325,95
327,212
330,13
332,135
333,135
338,112
341,107
345,86
348,100
349,34
350,106
352,40
355,13
356,186
358,93
363,117
369,105
371,14
372,89
375,229
380,90
388,48
391,214
392,90
393,225
394,102
396,26
401,19
407,1
409,34
410,117
416,37
418,131
420,106
421,112
422,165
424,236
428,259
429,172
431,38
435,1
439,185
441,7
447,88
449,111
451,265
452,16
454,137
458,218
463,89
467,12
470,90
471,212
474,194
478,13
483,113
484,95
485,117
486,123
491,93
494,107
495,213
497,213
499,128
515,108
518,213
521,106
525,89
529,216
532,117
534,17
540,131
544,165
547,228
549,32
563,115
564,210
567,117
572,111
577,111
578,254
585,264
588,259
589,111
590,162
592,88
594,90
596,88
598,125
599,147
605,38
606,117
607,90
608,150
609,39
610,236
611,162
614,129
615,108
616,213
617,117
618,90
624,88
629,147
631,48
633,93
637,17
638,90
643,65
644,136
645,4
646,221
648,150
650,47
651,88
652,236
656,85
657,92
659,45
660,137
662,117
665,266
675,158
681,212
682,141
685,16
686,245
689,17
696,106
703,213
704,93
705,85
714,167
717,224
718,88
720,135
721,283
723,133
726,93
728,111
730,73
731,136
734,147
737,4
738,20
745,90
746,31
749,227
752,113
753,93
758,268
765,88
766,183
768,19
769,165
774,117
775,113
781,45
784,79
794,106
795,134
796,117
802,213
803,162
805,32
806,161
807,88
809,2
810,79
812,113
814,88
818,227
819,105
825,1
836,224
839,117
847,220
848,50
851,111
852,106
853,88
857,106
858,88
859,117
861,1
867,83
870,90
871,213
872,170
874,206
881,149
886,131
890,40
895,106
899,117
900,229
901,150
902,270
903,47
913,150
918,131
923,85
924,19
926,26
927,20
930,130
934,19
937,212
939,65
941,101
942,194
946,90
950,90
953,137
959,224
961,19
962,85
964,1
969,187
971,123
976,27
978,221
980,213
981,117
990,147
993,27
996,27
998,186
999,252
1006,96
1008,14
1013,131
1015,117
1016,111
1022,250
1026,117
1028,266
1031,14
1034,45
1037,262
1040,51
1042,47
1046,106
1048,88
1049,93
1050,39
1051,95
1052,213
1055,92
1060,252
1064,106
1066,38
1071,90
1073,7
1089,172
1091,111
1092,23
1093,108
1096,118
1097,118
1098,13
1099,92
1102,286
1107,88
1109,21
1111,1
1112,106
1114,217
1116,193
1117,111
1118,88
1122,113
1124,165
1127,88
1133,125
1134,19
1135,84
1139,178
1143,65
1150,102
1151,96
1153,150
1155,27
1162,19
1163,108
1166,1
1171,93
1172,12
1173,213
1174,92
1177,131
1178,212
1184,115
1185,106
1186,85
1187,194
1188,165
1191,131
1207,85
1213,34
1215,90
1223,225
1227,106
1236,35
1237,45
1238,135
1241,21
1248,1
1250,19
1251,105
1253,111
1255,90
1257,125
1261,111
1262,232
1265,90
1273,148
1277,107
1278,85
1280,102
1284,73
1285,250
1288,29
1295,106
1297,250
1299,228
1304,128
1308,41
1310,111
1311,131
1314,30
1315,85
1318,21
1320,236
1321,286
1322,137
1330,89
1333,133
1334,90
1341,111
1344,200
1351,219
1354,84
1356,40
1363,131
1365,213
1369,117
1373,88
1375,93
1377,29
1379,117
1380,124
1381,93
1384,282
1390,141
1393,221
1395,35
1399,266
1400,93
1401,101
1404,270
1408,135
1409,13
1413,117
1416,134
1418,88
1423,85
1424,102
1425,12
1433,231
1434,106
1436,262
1442,213
1444,29
1445,84
1452,95
1455,212
1462,39
1467,1
1472,39
1475,135
1493,111
1501,229
1503,141
1504,194
1505,12
1511,231
1512,45
1513,113
1514,135
1528,172
1533,194
1534,20
1536,213
1537,23
1539,73
1550,213
1552,221
1554,207
1555,149
1556,36
1559,38
1563,231
1566,111
1567,85
1568,135
1571,227
1572,135
1574,45
1577,29
1583,37
1585,101
1586,213
1587,249
1596,89
1602,21
1604,88
1605,32
1610,229
1611,137
1616,13
1617,93
1618,92
1622,16
1623,38
1628,227
1631,12
1632,255
1633,264
1634,217
1636,264
1637,93
1643,36
1644,88
1646,135
1648,150
1651,31
1656,16
1658,165
1659,135
1665,88
1666,162
1670,212
1674,193
1679,273
1680,90
1683,254
1686,19
1691,111
1693,48
1696,88
1697,93
1703,88
1706,29
1709,266
1710,213
1712,186
1713,111
1718,273
1719,150
1722,212
1723,112
1724,213
1728,14
1730,101
1732,2
1737,13
1745,88
1747,88
1748,17
1755,102
1759,29
1761,148
1764,108
1765,89
1766,65
1768,48
1770,135
1771,122
1774,122
1785,119
1788,195
1792,88
1794,229
1797,92
1798,7
1799,270
1802,117
1806,19
1808,36
1810,149
1818,13
1819,161
1820,236
1822,213
1826,118
1827,117
1835,101
1841,101
1842,50
1843,101
1846,19
1849,14
1850,225
1851,106
1857,40
1858,122
1860,88
1861,236
1864,113
1869,193
1871,39
1872,13
1875,27
1878,170
1879,213
1885,48
1888,106
1889,14
1890,88
1896,200
1897,112
1898,178
1900,131
1905,88
1908,122
1909,90
1913,51
1918,88
1922,206
1923,117
1925,117
1926,136
1927,141
1930,112
1935,88
1939,106
1942,122
1943,38
1948,232
1949,131
1951,85
1953,106
1959,178
1963,13
1967,187
1973,90
1975,31
1976,45
1990,131
1993,212
1997,205
1999,112
2001,264
2004,4
2010,93
2013,92
2017,249
2021,113
2023,38
2026,106
2037,14
2039,135
2041,19
2046,23
2050,88
2060,90
2067,113
2069,89
2072,213
2074,111
2079,117
2083,14
2085,92
2087,14
2093,147
2094,20
2097,88
2103,93
2104,45
2107,128
2108,14
2110,224
2115,259
2117,19
2125,273
2127,231
2133,12
2134,270
2135,90
2141,212
2143,111
2145,122
2146,135
2147,128
2148,40
2149,51
2165,207
2166,211
2177,88
