id,count
0,178.96503
1,183.44888
2,7.813778
4,30.487864
5,51.094353
10,153.49976
11,232.88841
12,280.28485
15,139.11208
17,4.4202943
18,317.66983
23,336.25937
25,53.352627
26,28.79436
31,173.15366
39,140.72466
40,44.173374
41,104.826836
42,230.58723
43,133.74449
51,180.82536
52,224.81943
54,56.636883
60,170.32043
61,131.43315
62,116.62959
63,13.475616
65,126.37195
66,79.93974
68,130.65875
71,29.882975
80,37.27841
82,97.54166
94,106.94615
98,321.51532
101,25.684614
102,125.261566
107,128.57762
112,264.62436
113,-4.9217715
115,34.790684
116,150.49222
120,111.419945
121,168.45068
122,301.8087
132,177.6821
143,208.4213
147,45.854393
150,154.30841
151,41.27636
152,150.60307
153,99.874054
155,75.689125
156,66.29682
159,193.53839
161,41.837093
163,150.49374
177,127.95944
186,97.93073
188,12.659794
190,67.54187
191,170.6378
192,190.97505
195,304.3255
200,145.29471
209,296.07047
210,9.268488
211,293.99475
214,118.643456
215,27.045095
218,77.354065
219,48.7574
222,157.28848
225,51.535114
228,340.99585
236,227.62173
241,30.880917
242,187.55031
243,306.40833
245,25.846077
247,209.94893
251,88.9223
252,43.167603
253,149.52457
254,223.95107
258,364.9404
260,26.099535
261,130.43921
265,142.38736
266,206.45207
267,137.63086
269,247.7268
270,118.31016
275,162.15808
278,26.659058
279,42.951263
286,132.16911
287,41.901176
288,197.29773
289,152.66925
293,35.545326
294,119.23313
297,7.765025
302,139.77155
303,64.06018
304,64.156
307,63.47641
309,29.77483
311,111.12585
312,109.68278
314,122.42385
315,299.2586
319,191.47246
322,136.96034
323,114.65467
325,85.7637
327,181.52226
330,4.4202943
332,254.72137
333,39.008457
338,129.58287
341,65.550995
345,131.94522
348,192.24442
349,114.47382
350,88.45955
352,8.905636
355,41.172825
356,233.68831
358,30.579891
363,149.30736
369,124.5642
371,116.64079
372,122.34136
375,271.668
380,123.760796
388,95.54406
391,110.15609
392,106.17917
393,224.44414
394,181.53992
396,15.065899
401,120.27836
407,89.12025
409,104.21113
410,57.309803
416,154.08882
418,151.92989
420,172.24265
421,170.73169
422,128.80984
