id,count
0,134.81827
1,292.09778
2,2.7547164
4,128.9515
5,1.9716862
10,124.56404
11,152.25075
12,266.9562
15,110.83285
17,39.811592
18,265.7175
23,248.91553
25,176.1866
26,140.97925
31,231.12823
39,115.128075
40,48.384506
41,115.02104
42,272.83817
43,187.30544
51,256.39062
52,112.98396
54,106.576385
60,174.48007
61,116.86705
62,147.56044
63,32.350025
65,131.411
66,110.156166
68,139.56834
71,43.900494
80,154.54855
82,95.24231
94,206.39702
98,251.15845
101,40.015816
102,187.01385
107,82.85495
112,304.26825
113,33.396835
115,34.1338
116,177.27214
120,109.22087
121,92.54185
122,264.7095
132,172.63434
143,47.6047
147,60.862316
150,61.623623
151,61.982677
152,243.60149
153,91.0679
155,5.9460926
156,124.32949
159,229.75967
161,112.744995
163,108.964935
177,189.04344
186,175.0142
188,88.094604
190,91.282135
191,123.54788
192,214.07938
195,256.95996
200,172.74677
209,252.08124
210,45.304188
211,236.66858
214,116.92639
215,154.39569
218,94.78325
219,64.96107
222,101.89408
225,72.34381
228,267.64847
236,247.235
241,100.56271
242,213.22858
243,270.3952
245,57.04044
247,257.2333
251,157.2306
252,109.52022
253,26.96299
254,129.0397
258,257.55078
260,43.33747
261,145.28276
265,51.655426
266,243.65073
267,246.90851
269,185.44336
270,114.84952
275,154.0876
278,62.102665
279,49.288208
286,103.197716
287,71.34577
288,240.67413
289,181.4816
293,105.64589
294,202.02245
297,17.33805
302,81.58348
303,24.79843
304,30.774218
307,136.07602
309,14.596793
311,233.05093
312,109.55678
314,234.83174
315,261.0038
319,239.44801
322,173.07341
323,83.419235
325,309.4279
327,243.73077
330,65.504425
332,238.6459
333,103.57971
338,175.86327
341,17.872726
345,102.82081
348,144.18391
349,111.575584
350,101.57911
352,22.056208
355,69.427475
356,233.49956
358,84.66522
363,200.44078
369,226.27531
371,61.363506
372,139.79425
375,255.47777
380,150.01846
388,115.34638
391,222.63724
392,111.14425
393,257.08292
394,123.69557
396,42.171787
401,91.08525
407,43.074547
409,114.09961
410,109.384834
416,105.28567
418,105.97747
420,226.81276
421,189.55481
422,223.90938
424,268.9165
428,216.75342
429,367.57532
431,139.20747
435,42.546783
439,96.00783
441,2.4816825
447,130.93582
449,177.13274
451,183.84636
452,51.31999
454,284.35464
458,247.63379
463,199.16599
467,39.568333
470,109.74704
471,151.7354
474,243.18353
478,66.98556
483,167.82588
484,239.6065
485,80.42053
486,209.44844
491,84.437874
494,97.377686
495,253.67747
497,171.31477
499,150.13322
515,121.289925
518,220.89323
521,101.25062
525,224.8876
529,237.62839
532,185.41841
534,46.433273
540,105.84848
544,264.3206
547,203.76768
549,106.57237
563,24.323935
564,242.76913
567,85.280594
572,164.43192
577,186.2609
578,270.4518
585,154.26773
588,155.4986
589,259.4961
590,122.15
592,116.12883
594,103.125984
596,130.74695
598,383.16934
599,214.28014
605,96.228226
606,156.2031
607,125.7758
608,243.68143
609,109.53662
610,242.8947
611,89.84963
614,207.12785
615,180.62077
616,251.33275
617,177.06485
618,163.20018
624,109.92096
629,201.2737
631,99.05075
633,167.5681
637,48.14939
638,85.66199
643,42.552956
644,179.43666
645,43.27636
646,157.57501
648,193.54242
650,87.94845
651,163.62294
652,266.3075
656,124.4886
657,110.17152
659,48.231018
660,260.63406
662,159.88715
665,251.3602
675,266.49716
681,177.43217
682,206.78941
685,89.9652
686,240.67563
689,117.53481
696,154.86482
703,143.21294
704,93.57608
705,138.70888
714,228.70712
717,184.75899
718,151.43594
720,103.78706
721,272.29776
723,237.11426
726,141.92935
728,276.55887
730,108.08212
731,62.251995
734,272.01025
737,27.47348
738,105.0379
745,196.07428
746,89.232025
749,218.8906
752,76.661514
753,88.07538
758,223.5024
765,111.75257
766,200.06499
768,92.07321
769,230.50345
774,213.67783
775,106.07094
781,27.96636
784,247.87663
794,107.45442
795,259.12305
796,46.051975
802,94.05822
803,88.69482
805,65.64049
806,239.43724
807,100.58556
809,72.21457
810,251.31363
812,241.08897
814,86.75673
818,230.90324
819,263.7629
825,8.171851
836,-2.4635024
839,162.0582
847,256.60272
848,260.05502
851,178.44759
852,190.79803
853,62.05849
857,217.70558
858,71.43988
859,246.3748
861,41.94709
867,135.83356
870,129.83508
871,239.87901
872,255.65259
874,264.03262
881,257.641
886,189.84357
890,30.587906
895,209.59859
899,49.351097
900,251.17085
901,238.15468
902,241.54247
903,95.058624
913,262.43085
918,268.9512
923,152.04108
924,41.010998
926,40.989193
927,105.29652
930,139.83286
934,64.72523
937,113.55043
939,115.68102
941,103.00625
942,265.54233
946,166.11424
950,89.42731
953,120.602005
959,43.540657
961,64.0252
962,73.76944
964,82.55144
969,181.56262
971,180.9913
976,119.92025
978,236.25671
980,213.22281
981,217.10835
990,254.97905
993,48.853504
996,84.92494
998,219.23965
999,228.63911
1006,164.40988
1008,47.96967
1013,108.91375
1015,114.80762
1016,194.80623
1022,268.0207
1026,145.16089
1028,267.878
1031,29.52239
1034,33.045322
1037,248.68918
1040,92.761566
1042,86.29218
1046,103.910225
1048,101.03764
1049,173.0139
1050,105.330536
1051,223.45613
1052,240.47807
1055,157.52284
1060,190.59868
1064,108.63678
1066,95.56011
1071,145.19333
1073,182.63593
1089,150.00696
1091,123.27952
1092,92.77318
1093,229.297
1096,176.4023
1097,149.55727
1098,62.008224
1099,33.42523
1102,244.00388
1107,235.97014
1109,98.8893
1111,16.094007
1112,132.39285
1114,274.03296
1116,255.98683
1117,190.23244
1118,144.53151
1122,218.0885
1124,218.16365
1127,102.97359
1133,365.26685
1134,44.075596
1135,112.56486
1139,181.05643
1143,45.610516
1150,162.8492
1151,114.65148
1153,257.42993
1155,51.319515
1162,87.52525
1163,205.17174
1166,32.755577
1171,88.95378
1172,48.83487
1173,256.44296
1174,156.28966
1177,103.230965
1178,121.25777
1184,95.07215
1185,129.00407
1186,136.26373
1187,234.66162
1188,260.65173
1191,211.40913
1207,138.10681
1213,110.536995
1215,166.3667
1223,207.17879
1227,141.86722
1236,63.000965
1237,52.975986
1238,105.24628
1241,58.577427
1248,103.865425
1250,70.83082
1251,225.87463
1253,83.39786
1255,86.255516
1257,346.40417
1261,100.50478
1262,243.597
