id,count
0,109.98282
1,238.64624
2,22.30883
4,59.030968
5,60.0695
10,135.32852
11,138.60204
12,242.20139
15,67.215385
17,38.708687
18,297.8604
23,252.75557
25,125.831215
26,73.376495
31,199.16919
39,151.49286
40,32.51262
41,109.13837
42,275.95016
43,146.39728
51,219.59012
52,111.47742
54,55.766518
60,122.79573
61,134.88628
62,116.3095
63,37.475857
65,106.37537
66,145.77226
68,188.94707
71,98.84127
80,54.18653
82,90.592834
94,133.41531
98,269.3824
101,73.473526
102,160.0808
107,104.65369
112,228.04286
113,149.74297
115,31.539867
116,122.64537
120,170.65114
121,146.36113
122,358.57843
132,197.33096
143,36.47343
147,91.93529
150,26.37326
151,94.07595
152,270.417
153,121.298096
155,159.50352
156,68.3048
159,168.25667
161,125.48999
163,72.401566
177,148.28351
186,50.555374
188,26.396133
190,84.36824
191,94.27521
192,225.97404
195,326.43347
200,211.2109
209,316.27844
210,60.012367
211,183.3098
214,158.83028
215,57.610718
218,120.8525
219,50.050877
222,122.31871
225,19.895626
228,323.17767
236,200.49104
241,47.455566
242,212.27858
243,220.06517
245,41.116127
247,252.2642
251,152.34502
252,66.1385
253,90.20847
254,107.13591
258,263.2184
260,76.931274
261,141.52405
265,110.62004
266,258.2896
267,235.8485
269,187.50183
270,102.81418
275,117.83439
278,68.91039
279,84.63824
286,106.48746
287,44.231766
288,195.87541
289,200.95538
293,33.442883
294,160.75542
297,14.930035
302,163.5282
303,112.25778
304,57.32647
307,118.15076
309,46.353672
311,167.5548
312,111.89497
314,222.45451
315,235.19127
319,211.935
322,110.391785
323,89.530495
325,148.2591
327,243.34105
330,53.484524
332,200.66695
333,40.544716
338,124.496796
341,115.19092
345,108.40723
348,196.48822
349,74.322876
350,115.94735
352,66.431694
355,28.117542
356,186.90755
358,75.26396
363,125.31666
369,143.11995
371,20.1268
372,143.9495
375,301.8913
380,134.1589
388,63.85435
391,161.05263
392,225.24081
393,304.53723
394,164.81229
396,47.154346
401,43.470764
407,85.57031
409,124.08479
410,171.95233
416,88.619385
418,106.73645
420,144.62486
421,202.72928
422,135.09839
424,305.615
428,246.35318
429,224.7819
431,194.17516
435,11.691055
439,100.97617
441,45.74256
447,111.08943
449,164.64627
451,155.73317
452,48.407467
454,215.3546
458,225.68001
463,138.65665
467,55.050907
470,124.21817
471,153.99596
474,306.09998
478,46.107006
483,152.97136
484,137.74474
485,111.93356
486,133.00139
491,141.51808
494,108.47801
495,225.82594
497,203.53581
499,183.53355
515,106.27168
518,230.12863
521,142.49648
525,144.30974
529,261.43945
532,128.1395
534,101.13556
540,105.90766
544,280.83746
547,181.45415
549,57.4739
563,56.07883
564,156.79987
567,164.51048
572,127.78433
577,140.7006
578,269.23828
585,258.5818
588,156.11919
589,137.06923
590,101.616844
592,62.99505
594,114.92996
596,52.99211
598,241.9984
599,132.89415
605,76.71824
606,117.066925
607,231.00533
608,225.708
609,89.95453
610,262.25134
611,156.92393
614,160.66025
615,208.07567
616,271.71503
617,118.005066
618,244.1815
624,158.65111
629,142.86975
631,114.15958
633,134.58974
637,44.60257
638,123.7885
643,57.873775
644,185.72307
645,67.542786
646,216.57011
648,193.27042
650,53.167904
651,171.62285
652,288.2259
656,166.71597
657,44.64996
659,58.961506
660,203.88731
662,131.34473
665,320.99048
675,319.0444
681,163.72672
682,180.58629
685,30.373844
686,166.80829
689,47.26301
696,124.15223
703,196.42976
704,130.45905
705,182.50667
714,220.8008
717,116.72246
718,55.482105
720,60.70587
721,311.5019
723,204.8285
726,180.6811
728,142.34642
730,157.38834
731,55.00233
734,292.4633
737,80.83835
738,37.433628
745,173.89238
746,61.674694
749,263.57098
752,43.857807
753,180.92575
758,209.70729
765,49.22699
766,240.24304
768,96.212204
769,225.81694
774,135.59117
775,96.22839
781,51.234993
784,315.99704
794,49.47186
795,286.74457
796,114.05574
802,113.159805
803,160.94783
805,46.225925
806,283.37543
807,128.27754
809,22.608479
810,180.41139
812,169.21506
814,163.36086
818,281.2004
819,158.46709
825,17.524727
836,93.323944
839,120.6238
847,267.60022
848,140.82187
851,142.40352
852,127.33035
853,30.861767
857,152.7453
858,63.486595
859,242.15742
861,18.688148
867,119.38797
870,212.40569
871,224.01636
872,215.99713
874,351.06027
881,184.5113
886,130.20447
890,85.94098
895,138.4395
899,114.488434
900,291.1058
901,254.08894
902,255.71986
903,56.17969
913,253.16467
918,253.26965
923,184.82265
924,59.09991
926,41.75887
927,36.98782
930,201.1024
934,41.057793
937,207.52971
939,138.14656
941,84.72975
942,321.6548
946,256.0615
950,128.08798
953,97.43924
959,32.88415
961,31.155815
962,114.631546
964,95.19127
969,209.31075
971,118.39905
976,60.570797
978,240.73405
980,256.34067
981,130.19014
990,285.77112
993,41.182182
996,47.281902
998,284.71692
999,176.14305
1006,121.06556
1008,48.8393
1013,48.05486
1015,139.01318
1016,133.35161
1022,265.37363
1026,237.49765
1028,250.41106
1031,30.703276
1034,65.08235
1037,236.15596
1040,99.379105
1042,39.182045
1046,53.209545
1048,117.64981
1049,117.122375
1050,92.17265
1051,171.02388
1052,220.2365
1055,178.61409
1060,130.77013
1064,56.264687
1066,76.40091
1071,139.58995
1073,32.963676
1089,151.29536
1091,112.41623
1092,65.802025
1093,220.56929
1096,265.63498
1097,233.75774
1098,25.926857
1099,48.018585
1102,183.6952
1107,130.80374
1109,68.85399
1111,39.729317
1112,111.385216
1114,353.10468
1116,305.94333
1117,135.9097
1118,94.5427
1122,128.60344
1124,153.87303
1127,144.65762
1133,218.98355
1134,66.63997
1135,158.02504
1139,264.90143
1143,74.505554
1150,139.56818
1151,104.55844
1153,283.38843
1155,49.979713
1162,41.404457
1163,233.03285
1166,13.325653
1171,121.524994
1172,43.412262
1173,245.32755
1174,103.3154
1177,105.82272
1178,119.65139
1184,175.48169
1185,121.94246
1186,131.5521
1187,178.21216
1188,286.46286
1191,134.57475
1207,102.444824
1213,65.727776
1215,125.936874
1223,204.09967
1227,115.159325
1236,62.34195
1237,63.693268
1238,48.048477
1241,42.581642
1248,40.671425
1250,44.66639
1251,143.09724
1253,161.58345
1255,130.36221
1257,180.41687
1261,128.88493
1262,288.902
1265,132.43391
1273,224.59605
1277,235.32857
1278,107.21091
1280,158.2968
1284,169.02122
1285,299.56696
1288,56.467014
1295,106.99366
1297,257.0275
1299,261.4184
1304,214.87437
1308,63.17902
1310,113.22425
