id,count
0,89.514
1,248.88977
2,43.714676
4,95.62098
5,86.21305
10,132.44405
11,136.29099
12,234.07542
15,62.724026
17,25.788965
18,240.7398
23,236.99329
25,182.54755
26,74.503395
31,212.38458
39,196.5245
40,52.648655
41,168.70454
42,
43,195.10233
51,234.1789
52,65.66513
54,80.04992
60,174.12878
61,206.46698
62,156.64767
63,41.106308
65,141.43373
66,127.05382
68,196.96378
71,47.861706
80,83.77026
82,
94,204.92758
98,221.51643
101,58.06457
102,182.95462
107,133.4203
112,237.51205
113,43.70587
115,
116,174.26608
120,86.748764
121,57.77608
122,245.68549
132,180.36514
143,67.516716
147,
150,61.09302
151,59.551777
152,226.72934
153,81.45075
155,56.100967
156,130.8911
159,217.19057
161,82.5796
163,77.26367
177,187.99692
186,77.25554
188,60.95641
190,73.54524
191,89.98649
192,190.88739
195,230.26205
200,192.12389
209,227.04105
210,45.302284
211,248.10501
214,182.56296
215,80.778114
218,159.15152
219,39.896255
222,98.0349
225,59.595524
228,252.79437
236,231.3137
241,74.094864
242,192.90878
243,248.90366
245,64.94239
247,238.21703
251,208.6937
252,79.6556
253,56.33997
254,78.02679
258,226.68918
260,
261,193.46527
265,61.6023
266,219.6196
267,212.46448
269,179.94556
270,
275,159.81546
278,71.75718
279,53.930607
286,103.2081
287,61.173813
288,222.16417
289,189.60234
293,77.88383
294,192.72339
297,
302,105.25769
303,39.480526
304,105.492325
307,143.48627
309,65.10644
311,225.56828
312,161.72235
314,225.67847
315,239.27377
319,205.77312
322,165.28053
323,
325,206.5482
327,221.61453
330,55.21535
332,221.39964
333,75.194565
338,166.01408
341,63.562935
345,181.53337
348,159.20499
349,90.49138
350,125.24924
352,
355,48.2921
356,
358,
363,188.39522
369,208.92879
371,63.589012
372,213.35838
375,241.76689
380,202.70984
388,77.4901
391,
392,195.75174
393,235.33604
394,96.50147
396,54.09683
401,62.196438
407,48.163254
409,77.7704
410,141.74295
416,121.479004
418,122.60664
420,210.19855
421,224.72966
422,208.14096
424,248.85379
428,209.78427
429,234.92383
431,178.6131
435,18.725958
439,110.57239
441,33.37974
447,70.799286
449,212.92392
451,220.26349
452,75.35362
454,189.60632
458,232.85262
463,192.54742
467,54.314762
470,164.082
471,163.505
474,227.7861
478,85.01096
483,107.84201
484,178.63324
485,72.54196
486,185.86632
491,132.48558
494,101.038795
495,205.56401
497,196.82294
499,228.68155
515,146.40538
518,197.26917
521,98.64723
525,
529,215.28738
532,182.18925
534,56.05248
